runs occurence mother
8 0.399521531100478 TRUE
9 0.389952153110048 TRUE
10 0.408133971291866 TRUE
11 0.399086559373641 TRUE
12 0.373803827751196 TRUE
13 0.40080971659919 TRUE
14 0.384313055365687 TRUE
15 0.408612440191388 TRUE
16 0.426584928229665 TRUE
17 0.402195327891922 TRUE
18 0.410552897395003 TRUE
19 0.42382271468144 TRUE
20 0.402033492822967 TRUE
21 0.416267942583732 TRUE
22 0.413658112222706 TRUE
23 0.403578115248596 TRUE
24 0.391248006379585 TRUE
25 0.418851674641148 TRUE
26 0.403202061096798 TRUE
27 0.402268297005139 TRUE
28 0.418062200956938 TRUE
29 0.418990265632734 TRUE
30 0.400558213716108 TRUE
1 0.38755980861244 TRUE
2 0.360047846889952 TRUE
3 0.374800637958533 TRUE
4 0.339114832535885 TRUE
5 0.388516746411483 TRUE
6 0.378787878787879 TRUE
7 0.435748462064252 TRUE
8 0.4061004784689 TRUE
9 0.410154173312068 TRUE
10 0.411483253588517 TRUE
11 0.391692040017399 TRUE
12 0.411682615629984 TRUE
13 0.405042326094958 TRUE
14 0.355092276144908 TRUE
15 0.409250398724083 TRUE
16 0.425986842105263 TRUE
17 0.42752603433718 TRUE
18 0.383173843700159 TRUE
19 0.409720473432385 TRUE
20 0.406937799043062 TRUE
21 0.386420596946913 TRUE
22 0.401587646802958 TRUE
23 0.407946744331184 TRUE
24 0.408193779904306 TRUE
25 0.41933014354067 TRUE
26 0.409827015090173 TRUE
27 0.404217614743931 TRUE
28 0.427375256322625 TRUE
29 0.400098993565418 TRUE
30 0.380462519936204 TRUE
1 0.370813397129187 TRUE
2 0.373205741626794 TRUE
3 0.434609250398724 TRUE
4 0.388755980861244 TRUE
5 0.399043062200957 TRUE
6 0.437799043062201 TRUE
7 0.385509227614491 TRUE
8 0.39383971291866 TRUE
9 0.405369484316853 TRUE
10 0.410526315789474 TRUE
11 0.398651587646803 TRUE
12 0.391547049441786 TRUE
13 0.383511225616489 TRUE
14 0.392515379357485 TRUE
15 0.416905901116427 TRUE
16 0.405053827751196 TRUE
17 0.399662257247397 TRUE
18 0.410552897395003 TRUE
19 0.406069000251826 TRUE
20 0.383851674641148 TRUE
21 0.401686033264981 TRUE
22 0.406698564593301 TRUE
23 0.408986894112752 TRUE
24 0.403508771929825 TRUE
25 0.404497607655502 TRUE
26 0.411759293338241 TRUE
27 0.398635477582846 TRUE
28 0.425239234449761 TRUE
29 0.394984326018809 TRUE
30 0.413875598086124 TRUE
1 0.425837320574163 TRUE
2 0.351674641148325 TRUE
3 0.32695374800638 TRUE
4 0.408492822966507 TRUE
5 0.403349282296651 TRUE
6 0.41347687400319 TRUE
7 0.424128503075872 TRUE
8 0.379485645933014 TRUE
9 0.399255715045189 TRUE
10 0.401435406698565 TRUE
11 0.415615484993475 TRUE
12 0.434409888357257 TRUE
13 0.426389400073611 TRUE
14 0.400546821599453 TRUE
15 0.373205741626794 TRUE
16 0.393241626794258 TRUE
17 0.412468336616943 TRUE
18 0.373205741626794 TRUE
19 0.409468647695794 TRUE
20 0.394617224880383 TRUE
21 0.415698336750968 TRUE
22 0.389734667246629 TRUE
23 0.397961306428126 TRUE
24 0.38237639553429 TRUE
25 0.397703349282297 TRUE
26 0.424457121825543 TRUE
27 0.409445330497962 TRUE
28 0.410287081339713 TRUE
29 0.409173403728758 TRUE
30 0.405741626794258 TRUE
1 0.425837320574163 TRUE
2 0.45933014354067 TRUE
3 0.415470494417863 TRUE
4 0.405502392344498 TRUE
5 0.392822966507177 TRUE
6 0.404306220095694 TRUE
7 0.395078605604921 TRUE
8 0.360645933014354 TRUE
9 0.395534290271132 TRUE
10 0.427033492822966 TRUE
11 0.411918225315354 TRUE
12 0.409888357256778 TRUE
13 0.407618697092381 TRUE
14 0.410116199589884 TRUE
15 0.384370015948963 TRUE
16 0.407745215311005 TRUE
17 0.400506614128905 TRUE
18 0.417464114832536 TRUE
19 0.417778897003274 TRUE
20 0.407775119617225 TRUE
21 0.39542036910458 TRUE
22 0.39919530230535 TRUE
23 0.39879342625338 TRUE
24 0.410885167464115 TRUE
25 0.402200956937799 TRUE
26 0.402005888847994 TRUE
27 0.406166932482722 TRUE
28 0.400974025974026 TRUE
29 0.398119122257053 TRUE
30 0.410047846889952 TRUE
1 0.435406698564593 TRUE
2 0.389952153110048 TRUE
3 0.41866028708134 TRUE
4 0.361244019138756 TRUE
5 0.433492822966507 TRUE
6 0.39792663476874 TRUE
7 0.398496240601504 TRUE
8 0.419557416267943 TRUE
9 0.420255183413078 TRUE
10 0.368181818181818 TRUE
11 0.42822966507177 TRUE
12 0.419856459330144 TRUE
13 0.4158998895841 TRUE
14 0.402597402597403 TRUE
15 0.406379585326954 TRUE
16 0.417165071770335 TRUE
17 0.382634393470307 TRUE
18 0.381180223285486 TRUE
19 0.392344497607655 TRUE
20 0.427392344497608 TRUE
21 0.402711323763955 TRUE
22 0.408438451500652 TRUE
23 0.397337216559185 TRUE
24 0.398524720893142 TRUE
25 0.400478468899522 TRUE
26 0.392896577107103 TRUE
27 0.412812333864965 TRUE
28 0.403793574846206 TRUE
29 0.417917835340703 TRUE
30 0.416427432216906 TRUE
1 0.370813397129187 TRUE
2 0.364832535885167 TRUE
3 0.41786283891547 TRUE
4 0.440789473684211 TRUE
5 0.396650717703349 TRUE
6 0.395933014354067 TRUE
7 0.409774436090226 TRUE
8 0.398624401913876 TRUE
9 0.405103668261563 TRUE
10 0.410287081339713 TRUE
11 0.387777294475859 TRUE
12 0.396531100478469 TRUE
13 0.412035333087965 TRUE
14 0.415071770334928 TRUE
15 0.414194577352472 TRUE
16 0.418062200956938 TRUE
17 0.411764705882353 TRUE
18 0.420255183413078 TRUE
19 0.394233190632083 TRUE
20 0.420693779904306 TRUE
21 0.404306220095694 TRUE
22 0.390495867768595 TRUE
23 0.41304347826087 TRUE
24 0.411383572567783 TRUE
25 0.403636363636364 TRUE
26 0.397405226352595 TRUE
27 0.402622718412192 TRUE
28 0.407638414217362 TRUE
29 0.38755980861244 TRUE
30 0.399920255183413 TRUE
1 0.253588516746411 TRUE
2 0.438995215311005 TRUE
3 0.384370015948963 TRUE
4 0.445574162679426 TRUE
5 0.417703349282297 TRUE
6 0.390350877192982 TRUE
7 0.424128503075872 TRUE
8 0.426136363636364 TRUE
9 0.394736842105263 TRUE
10 0.412200956937799 TRUE
11 0.373205741626794 TRUE
12 0.421850079744817 TRUE
13 0.417188075082812 TRUE
14 0.370984278879016 TRUE
15 0.414354066985646 TRUE
16 0.402212918660287 TRUE
17 0.396988460455953 TRUE
18 0.410552897395003 TRUE
19 0.404558045832284 TRUE
20 0.407057416267943 TRUE
21 0.390521758942812 TRUE
22 0.414528055676381 TRUE
23 0.396401081755773 TRUE
24 0.414074960127592 TRUE
25 0.414545454545455 TRUE
26 0.406422524843577 TRUE
27 0.400318979266348 TRUE
28 0.407382091592618 TRUE
29 0.411648242864214 TRUE
30 0.399760765550239 TRUE
1 0.373205741626794 TRUE
2 0.401913875598086 TRUE
3 0.398724082934609 TRUE
4 0.369617224880383 TRUE
5 0.418181818181818 TRUE
6 0.414673046251994 TRUE
7 0.427204374572796 TRUE
8 0.381578947368421 TRUE
9 0.410154173312068 TRUE
10 0.42177033492823 TRUE
11 0.396041757285776 TRUE
12 0.401913875598086 TRUE
13 0.396577107103423 TRUE
14 0.405673274094327 TRUE
15 0.402551834130781 TRUE
16 0.420753588516746 TRUE
17 0.393751759076836 TRUE
18 0.409223817118554 TRUE
19 0.399773356837069 TRUE
20 0.388038277511962 TRUE
21 0.397243107769424 TRUE
22 0.410504567203132 TRUE
23 0.417724152277928 TRUE
24 0.425239234449761 TRUE
25 0.400478468899522 TRUE
26 0.388571954361428 TRUE
27 0.402268297005139 TRUE
28 0.386876281613124 TRUE
29 0.396799208051477 TRUE
30 0.408851674641148 TRUE
1 0.435406698564593 TRUE
2 0.440191387559809 TRUE
3 0.424242424242424 TRUE
4 0.389354066985646 TRUE
5 0.369377990430622 TRUE
6 0.400318979266348 TRUE
7 0.38755980861244 TRUE
8 0.389055023923445 TRUE
9 0.39792663476874 TRUE
10 0.396411483253588 TRUE
11 0.398216615919965 TRUE
12 0.426634768740032 TRUE
13 0.393448656606551 TRUE
14 0.389097744360902 TRUE
15 0.417384370015949 TRUE
16 0.406549043062201 TRUE
17 0.412327610470025 TRUE
18 0.431552365762892 TRUE
19 0.417778897003274 TRUE
20 0.401435406698565 TRUE
21 0.410457963089542 TRUE
22 0.419204001739887 TRUE
23 0.394216767214479 TRUE
24 0.410386762360447 TRUE
25 0.418181818181818 TRUE
26 0.406606551343393 TRUE
27 0.414407230196704 TRUE
28 0.394822282980178 TRUE
29 0.419320244184128 TRUE
30 0.389234449760766 TRUE
1 0.437799043062201 TRUE
2 0.423444976076555 TRUE
3 0.372408293460925 TRUE
4 0.369617224880383 TRUE
5 0.432535885167464 TRUE
6 0.370414673046252 TRUE
7 0.399863294600137 TRUE
8 0.404007177033493 TRUE
9 0.386230728335991 TRUE
10 0.390191387559809 TRUE
11 0.392344497607655 TRUE
12 0.389553429027113 TRUE
13 0.414427677585572 TRUE
14 0.398667122351333 TRUE
15 0.409090909090909 TRUE
16 0.411483253588517 TRUE
17 0.418097382493667 TRUE
18 0.40829346092504 TRUE
19 0.408461344749433 TRUE
20 0.392583732057416 TRUE
21 0.398268398268398 TRUE
22 0.405828621139626 TRUE
23 0.381006864988558 TRUE
24 0.414673046251994 TRUE
25 0.420765550239234 TRUE
26 0.392436510857563 TRUE
27 0.386850965798334 TRUE
28 0.407894736842105 TRUE
29 0.389952153110048 TRUE
30 0.394577352472089 TRUE
1 0.449760765550239 TRUE
2 0.358851674641148 TRUE
3 0.449760765550239 TRUE
4 0.388157894736842 TRUE
5 0.44688995215311 TRUE
6 0.395534290271132 TRUE
7 0.358851674641148 TRUE
8 0.418062200956938 TRUE
9 0.381446039340776 TRUE
10 0.410765550239234 TRUE
11 0.414528055676381 TRUE
12 0.391148325358852 TRUE
13 0.419212366580788 TRUE
14 0.41866028708134 TRUE
15 0.406698564593301 TRUE
16 0.38741028708134 TRUE
17 0.414157050379961 TRUE
18 0.40311004784689 TRUE
19 0.408839083354319 TRUE
20 0.403349282296651 TRUE
21 0.398724082934609 TRUE
22 0.409743366681166 TRUE
23 0.405034324942792 TRUE
24 0.426136363636364 TRUE
25 0.390813397129187 TRUE
26 0.408078763341921 TRUE
27 0.394293815346447 TRUE
28 0.384483937115516 TRUE
29 0.408183468074575 TRUE
30 0.415390749601276 TRUE
1 0.373205741626794 TRUE
2 0.313397129186603 TRUE
3 0.356459330143541 TRUE
4 0.412081339712919 TRUE
5 0.42200956937799 TRUE
6 0.388755980861244 TRUE
7 0.426520847573479 TRUE
8 0.385167464114833 TRUE
9 0.407496012759171 TRUE
10 0.438516746411483 TRUE
11 0.434319269247499 TRUE
12 0.407097288676236 TRUE
13 0.412771439087229 TRUE
14 0.412508544087491 TRUE
15 0.415629984051037 TRUE
16 0.434958133971292 TRUE
17 0.416690121024486 TRUE
18 0.431286549707602 TRUE
19 0.390078065978343 TRUE
20 0.401315789473684 TRUE
21 0.390066074276601 TRUE
22 0.415615484993475 TRUE
23 0.408466819221968 TRUE
24 0.41866028708134 TRUE
25 0.407177033492823 TRUE
26 0.384799411115201 TRUE
27 0.383040935672515 TRUE
28 0.412252221462748 TRUE
29 0.415772974756641 TRUE
30 0.388755980861244 TRUE
1 0.392344497607655 TRUE
2 0.435406698564593 TRUE
3 0.409888357256778 TRUE
4 0.420454545454545 TRUE
5 0.418181818181818 TRUE
6 0.42384370015949 TRUE
7 0.395762132604238 TRUE
8 0.41238038277512 TRUE
9 0.417331206804891 TRUE
10 0.416985645933014 TRUE
11 0.399956502827316 TRUE
12 0.409290271132376 TRUE
13 0.40172984909827 TRUE
14 0.412508544087491 TRUE
15 0.403668261562998 TRUE
16 0.415819377990431 TRUE
17 0.39051505769772 TRUE
18 0.412280701754386 TRUE
19 0.395995970788215 TRUE
20 0.402751196172249 TRUE
21 0.390066074276601 TRUE
22 0.419421487603306 TRUE
23 0.415227792802163 TRUE
24 0.40938995215311 TRUE
25 0.405741626794258 TRUE
26 0.401177769598822 TRUE
27 0.40120503278398 TRUE
28 0.397983595352016 TRUE
29 0.42204256723313 TRUE
30 0.394417862838915 TRUE
1 0.392344497607655 TRUE
2 0.483253588516746 TRUE
3 0.424242424242424 TRUE
4 0.392942583732057 TRUE
5 0.391387559808612 TRUE
6 0.392344497607655 TRUE
7 0.415242652084757 TRUE
8 0.403708133971292 TRUE
9 0.418926103136629 TRUE
10 0.422248803827751 TRUE
11 0.420400173988691 TRUE
12 0.409290271132376 TRUE
13 0.433566433566434 TRUE
14 0.407211209842789 TRUE
15 0.403827751196172 TRUE
16 0.404754784688995 TRUE
17 0.408528004503237 TRUE
18 0.382775119617225 TRUE
19 0.379375472173256 TRUE
20 0.385765550239234 TRUE
21 0.415698336750968 TRUE
22 0.406372335798173 TRUE
23 0.385895568961931 TRUE
24 0.405203349282297 TRUE
25 0.400095693779904 TRUE
26 0.40495031284505 TRUE
27 0.408913698387383 TRUE
28 0.4107997265892 TRUE
29 0.406286091404059 TRUE
30 0.395215311004785 TRUE
1 0.370813397129187 TRUE
2 0.382775119617225 TRUE
3 0.406698564593301 TRUE
4 0.401315789473684 TRUE
5 0.41244019138756 TRUE
6 0.399521531100478 TRUE
7 0.411825017088175 TRUE
8 0.40011961722488 TRUE
9 0.392078681552366 TRUE
10 0.411004784688995 TRUE
11 0.409308394954328 TRUE
12 0.412878787878788 TRUE
13 0.410011041589989 TRUE
14 0.40311004784689 TRUE
15 0.401754385964912 TRUE
16 0.415071770334928 TRUE
17 0.394596115958345 TRUE
18 0.401382243487507 TRUE
19 0.395492319315034 TRUE
20 0.40311004784689 TRUE
21 0.41535657325131 TRUE
22 0.390495867768595 TRUE
23 0.416163927605575 TRUE
24 0.393740031897927 TRUE
25 0.404306220095694 TRUE
26 0.419856459330144 TRUE
27 0.410508594719121 TRUE
28 0.407125768967874 TRUE
29 0.411235769674971 TRUE
30 0.40725677830941 TRUE
1 0.437799043062201 TRUE
2 0.464114832535885 TRUE
3 0.412280701754386 TRUE
4 0.423444976076555 TRUE
5 0.410047846889952 TRUE
6 0.378787878787879 TRUE
7 0.404647983595352 TRUE
8 0.389952153110048 TRUE
9 0.370281765018607 TRUE
10 0.421291866028708 TRUE
11 0.418442801217921 TRUE
12 0.396331738437002 TRUE
13 0.419212366580788 TRUE
14 0.412337662337662 TRUE
15 0.366507177033493 TRUE
16 0.404754784688995 TRUE
17 0.397551365043625 TRUE
18 0.412679425837321 TRUE
19 0.397129186602871 TRUE
20 0.413875598086124 TRUE
21 0.408976987924356 TRUE
22 0.397129186602871 TRUE
23 0.413563553151654 TRUE
24 0.406598883572568 TRUE
25 0.410143540669856 TRUE
26 0.415807876334192 TRUE
27 0.423976608187135 TRUE
28 0.395933014354067 TRUE
29 0.405296155749876 TRUE
30 0.406937799043062 TRUE
1 0.370813397129187 TRUE
2 0.406698564593301 TRUE
3 0.374800637958533 TRUE
4 0.395334928229665 TRUE
5 0.411004784688995 TRUE
6 0.417065390749601 TRUE
7 0.420027341079973 TRUE
8 0.404007177033493 TRUE
9 0.398989898989899 TRUE
10 0.423444976076555 TRUE
11 0.401478903871248 TRUE
12 0.388755980861244 TRUE
13 0.387007729112992 TRUE
14 0.412337662337662 TRUE
15 0.402392344497608 TRUE
16 0.392045454545455 TRUE
17 0.400225161835069 TRUE
18 0.383838383838384 TRUE
19 0.399017879627298 TRUE
20 0.406937799043062 TRUE
21 0.396559580770107 TRUE
22 0.413875598086124 TRUE
23 0.413875598086124 TRUE
24 0.395534290271132 TRUE
25 0.39866028708134 TRUE
26 0.402281928597718 TRUE
27 0.405635300372142 TRUE
28 0.421565276828435 TRUE
29 0.408513446625969 TRUE
30 0.403508771929825 TRUE
1 0.301435406698565 TRUE
2 0.455741626794258 TRUE
3 0.389154704944179 TRUE
4 0.440191387559809 TRUE
5 0.385167464114833 TRUE
6 0.399920255183413 TRUE
7 0.388585099111415 TRUE
8 0.423145933014354 TRUE
9 0.375066454013822 TRUE
10 0.395454545454545 TRUE
11 0.394519356241844 TRUE
12 0.395933014354067 TRUE
13 0.408170776591829 TRUE
14 0.407894736842105 TRUE
15 0.419457735247209 TRUE
16 0.407446172248804 TRUE
17 0.391781593019983 TRUE
18 0.391281233386497 TRUE
19 0.408587257617729 TRUE
20 0.419258373205742 TRUE
21 0.406015037593985 TRUE
22 0.425946063505872 TRUE
23 0.415539837736634 TRUE
24 0.382276714513557 TRUE
25 0.411578947368421 TRUE
26 0.421696724328303 TRUE
27 0.417242601453128 TRUE
28 0.408663704716336 TRUE
29 0.399851509651873 TRUE
30 0.400558213716108 TRUE
1 0.449760765550239 TRUE
2 0.419856459330144 TRUE
3 0.410685805422648 TRUE
4 0.393540669856459 TRUE
5 0.448803827751196 TRUE
6 0.434210526315789 TRUE
7 0.394736842105263 TRUE
8 0.394437799043062 TRUE
9 0.42822966507177 TRUE
10 0.397846889952153 TRUE
11 0.421270117442366 TRUE
12 0.398724082934609 TRUE
13 0.416635995583364 TRUE
14 0.421052631578947 TRUE
15 0.389792663476874 TRUE
16 0.434659090909091 TRUE
17 0.418097382493667 TRUE
18 0.410552897395003 TRUE
19 0.37849408209519 TRUE
20 0.40633971291866 TRUE
21 0.406698564593301 TRUE
22 0.411374510656807 TRUE
23 0.416892032452673 TRUE
24 0.411283891547049 TRUE
25 0.418468899521531 TRUE
26 0.407802723592197 TRUE
27 0.415559099769626 TRUE
28 0.396616541353383 TRUE
29 0.414453060551064 TRUE
30 0.411164274322169 TRUE
1 0.354066985645933 TRUE
2 0.40311004784689 TRUE
3 0.415470494417863 TRUE
4 0.382775119617225 TRUE
5 0.418181818181818 TRUE
6 0.427432216905901 TRUE
7 0.421394395078606 TRUE
8 0.416566985645933 TRUE
9 0.401116427432217 TRUE
10 0.410287081339713 TRUE
11 0.413223140495868 TRUE
12 0.402113237639553 TRUE
13 0.394920868605079 TRUE
14 0.401572112098428 TRUE
15 0.403987240829346 TRUE
16 0.392344497607655 TRUE
17 0.408950182943991 TRUE
18 0.403242955874535 TRUE
19 0.40543943591035 TRUE
20 0.396411483253588 TRUE
21 0.418888129414445 TRUE
22 0.406372335798173 TRUE
23 0.394944872061577 TRUE
24 0.419258373205742 TRUE
25 0.398086124401914 TRUE
26 0.406790577843209 TRUE
27 0.400230373914584 TRUE
28 0.389952153110048 TRUE
29 0.407276027058241 TRUE
30 0.41682615629984 TRUE
1 0.483253588516746 TRUE
2 0.446172248803828 TRUE
3 0.379585326953748 TRUE
4 0.422846889952153 TRUE
5 0.374641148325359 TRUE
6 0.388755980861244 TRUE
7 0.420027341079973 TRUE
8 0.39055023923445 TRUE
9 0.433811802232855 TRUE
10 0.416746411483254 TRUE
11 0.415397999130057 TRUE
12 0.414872408293461 TRUE
13 0.413139492086861 TRUE
14 0.388926862611073 TRUE
15 0.397607655502392 TRUE
16 0.395933014354067 TRUE
17 0.408387278356319 TRUE
18 0.418527379053695 TRUE
19 0.409216821959204 TRUE
20 0.3938995215311 TRUE
21 0.403167008430166 TRUE
22 0.40495867768595 TRUE
23 0.423028916163928 TRUE
24 0.4061004784689 TRUE
25 0.382392344497608 TRUE
26 0.413231505336769 TRUE
27 0.414495835548467 TRUE
28 0.409176349965824 TRUE
29 0.402573832700874 TRUE
30 0.419059011164274 TRUE
1 0.464114832535885 TRUE
2 0.375598086124402 TRUE
3 0.389952153110048 TRUE
4 0.410885167464115 TRUE
5 0.393301435406699 TRUE
6 0.376395534290271 TRUE
7 0.392686261107314 TRUE
8 0.424641148325359 TRUE
9 0.39819245082403 TRUE
10 0.418421052631579 TRUE
11 0.388864723792953 TRUE
12 0.402113237639553 TRUE
13 0.421788737578211 TRUE
14 0.412166780587833 TRUE
15 0.390271132376396 TRUE
16 0.422697368421053 TRUE
17 0.398395721925134 TRUE
18 0.418793195108985 TRUE
19 0.403047091412742 TRUE
20 0.415789473684211 TRUE
21 0.395762132604238 TRUE
22 0.40691605045672 TRUE
23 0.424485125858124 TRUE
24 0.398225677830941 TRUE
25 0.414928229665072 TRUE
26 0.404214206845786 TRUE
27 0.397483608009924 TRUE
28 0.401913875598086 TRUE
29 0.402326348787329 TRUE
30 0.396411483253588 TRUE
1 0.392344497607655 TRUE
2 0.45933014354067 TRUE
3 0.413875598086124 TRUE
4 0.405502392344498 TRUE
5 0.366028708133971 TRUE
6 0.437799043062201 TRUE
7 0.389268626110731 TRUE
8 0.423444976076555 TRUE
9 0.400318979266348 TRUE
10 0.391866028708134 TRUE
11 0.411918225315354 TRUE
12 0.368421052631579 TRUE
13 0.408538829591461 TRUE
14 0.413533834586466 TRUE
15 0.40414673046252 TRUE
16 0.434210526315789 TRUE
17 0.41345341964537 TRUE
18 0.417729930887826 TRUE
19 0.392974061949131 TRUE
20 0.394497607655502 TRUE
21 0.412280701754386 TRUE
22 0.421052631578947 TRUE
23 0.397441231537341 TRUE
24 0.404804625199362 TRUE
25 0.404114832535885 TRUE
26 0.421328671328671 TRUE
27 0.410331384015595 TRUE
28 0.42541011619959 TRUE
29 0.4039762415443 TRUE
30 0.417464114832536 TRUE
1 0.492822966507177 TRUE
2 0.424641148325359 TRUE
