idind	dby8	dby8b	rha101	rha101b	rha109	rha109b	rha4	rha4b	rha7	rha7b	rhc108	rhc108b	rhc3	rhc3b	rhd102	rhd102b	rhd103	rhd103b	idcol	year_sample	col2013_1	repet2013_1	col2013_2	repet2013_2	col2014_1	repet2014_1	col2014_2	repet2014_2	col2015_1	repet2015_1	col2015_2	repet2015_2	col2016_1	repet2016_1	col2016_2	repet2016_2
2565	154	154	136	136	175	190	288	288	229	235	216	220	173	177	247	259	224	224	M399	2015	NA	NA	NA	NA	NA	NA	NA	NA	M399	2	M399	5	NA	NA	NA	NA
2261	0	0	125	136	175	186	265	290	229	235	211	220	0	0	255	255	224	228	M809	2014	NA	NA	NA	NA	NA	NA	M809	1	NA	NA	NA	NA	NA	NA	NA	NA
2430	154	154	136	136	186	188	268	288	228	235	218	220	169	173	238	259	216	220	M811	2015	NA	NA	NA	NA	NA	NA	NA	NA	M811	1	NA	NA	M811	1	NA	NA
2747	154	154	125	136	186	186	0	0	229	235	222	222	169	169	247	247	216	216	M244	2015	NA	NA	NA	NA	NA	NA	NA	NA	M244	1	NA	NA	NA	NA	NA	NA
3423	154	154	136	136	177	184	268	284	228	229	0	0	169	181	255	255	224	224	M1979	2016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	M1979	1
2069	154	154	136	138	186	186	284	288	229	229	211	216	173	173	251	259	224	224	PP3	2014	NA	NA	NA	NA	NA	NA	PP3	1	NA	NA	NA	NA	NA	NA	M1106	1
287	154	154	136	136	177	183	268	268	231	233	216	216	173	173	247	247	232	232	M831	2013	NA	NA	M831	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
378	131	154	136	136	175	184	268	288	231	241	216	216	169	169	234	255	216	232	M811	2013	M811	1	M811	1	M811	1	M811	1	NA	NA	NA	NA	NA	NA	NA	NA
2779	131	154	136	136	186	188	0	0	229	231	211	216	165	173	251	259	220	224	M1551	2015	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	M1551	1	NA	NA	NA	NA
1154	154	154	136	136	175	188	286	288	233	237	216	216	169	169	243	259	224	228	M831	2014	NA	NA	M831	3	NA	NA	M831	2	NA	NA	NA	NA	NA	NA	NA	NA
315	154	154	136	136	175	175	284	286	228	235	216	216	165	169	247	251	216	220	M811	2013	M811	2	M811	6	M811	1	M811	8	M811	1	NA	NA	M811	2	M811	2
776	154	154	136	138	184	188	265	284	228	233	211	216	169	177	247	251	220	228	M815	2014	M815	1	M815	1	M815	1	M815	1	M815	2	M815	3	NA	NA	NA	NA
1179	131	154	136	136	186	190	286	290	239	241	216	218	169	169	238	243	220	224	M1113	2013	NA	NA	M1113	1	M1113	1	NA	NA	M1113	1	NA	NA	NA	NA	NA	NA
928	154	154	136	136	186	188	268	288	237	241	211	216	169	173	251	255	216	220	M1113	2013	M1113	1	M1113	2	M1113	2	M1113	1	M1113	3	M1113	1	NA	NA	NA	NA
2140	154	154	136	136	175	177	268	288	229	237	220	220	169	173	247	247	212	220	M831	2014	NA	NA	NA	NA	M831	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1921	131	154	136	146	175	186	268	286	229	231	216	220	169	177	247	251	220	228	M831	2014	NA	NA	NA	NA	M831	1	NA	NA	M831	1	NA	NA	NA	NA	NA	NA
1859	154	154	136	136	173	186	265	286	233	235	210	210	169	169	243	243	212	212	M1079	2014	NA	NA	NA	NA	M1079	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1810	154	154	125	136	177	186	265	288	228	239	220	220	169	169	255	255	216	220	M1975	2014	NA	NA	NA	NA	M1975	2	NA	NA	M1975	1	NA	NA	M1975	1	NA	NA
2598	154	154	136	136	183	186	265	286	228	228	218	220	169	169	234	234	216	220	M1979	2016	NA	NA	NA	NA	NA	NA	NA	NA	M1979	1	NA	NA	M1979	2	M1979	2
14	154	154	136	138	175	186	268	288	233	237	211	220	169	177	251	259	220	224	M815	2015	M815	2	M815	1	M815	1	M815	2	NA	NA	M815	1	M815	1	NA	NA
211	131	154	136	136	177	186	268	288	228	239	216	220	169	169	251	255	224	224	M831	2013	M831	2	NA	NA	NA	NA	NA	NA	M831	1	NA	NA	NA	NA	NA	NA
747	154	154	136	136	183	186	268	288	229	233	216	218	169	173	238	251	220	220	PP3	2015	M1106	4	NA	NA	NA	NA	NA	NA	PP3	1	M1106	1	PP3	3	M1106	1
316	154	154	136	136	175	186	268	268	235	237	210	216	169	169	247	247	220	224	M811	2016	M811	2	M811	1	M811	1	M811	1	M811	2	M811	3	M811	1	M811	3
3808	131	154	129	136	177	186	265	293	228	233	216	220	169	169	255	259	220	228	M815	2016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	M815	1	NA	NA
1861	154	154	125	146	186	188	284	288	228	229	216	216	169	169	243	243	216	220	M809	2014	NA	NA	NA	NA	M809	3	M809	1	NA	NA	M809	2	NA	NA	NA	NA
715	154	154	138	138	186	188	268	288	233	241	0	0	169	177	238	251	216	220	M1106	2013	M1106	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2726	154	154	136	136	175	186	0	0	224	228	0	0	169	169	247	251	220	224	PP3	2015	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	PP3	1	NA	NA	NA	NA
1547	154	154	125	125	186	188	265	268	229	229	207	207	169	177	251	251	216	220	M1079	2013	M1079	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
830	131	154	136	146	177	186	284	286	237	239	216	220	173	181	247	251	224	232	M815	2013	NA	NA	M815	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
395	154	154	136	136	184	188	268	288	228	241	207	220	169	169	238	255	224	228	M813	2013	M813	1	M813	5	M813	1	M813	2	M813	4	M813	3	M813	2	NA	NA
259	131	154	136	136	175	177	265	268	237	239	210	216	169	169	255	255	224	224	M831	2013	NA	NA	M831	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
638	154	154	125	136	175	177	265	288	235	235	210	218	169	169	238	255	216	224	M1551	2016	M1551	5	M1551	6	M1551	4	M1551	1	NA	NA	NA	NA	M1551	2	M1551	4
341	154	154	136	136	177	190	288	290	231	237	216	220	173	177	247	251	220	224	M811	2016	NA	NA	M811	2	NA	NA	M811	2	M811	1	NA	NA	M811	1	M811	1
3472	131	154	134	138	190	190	268	288	228	233	211	220	169	169	251	255	216	220	M1113	2016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	M1113	1	M1113	1
1431	154	154	138	150	186	186	286	288	229	235	211	218	169	169	247	251	212	224	M1079	2015	M1079	3	M1079	1	NA	NA	NA	NA	M1079	3	NA	NA	NA	NA	NA	NA
1880	131	154	125	125	177	186	290	290	228	231	207	218	169	169	251	251	228	232	M809	2014	NA	NA	NA	NA	M809	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
971	154	154	125	136	175	188	268	290	229	233	207	216	169	177	243	251	224	228	PP3	2013	PP3	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	PP3	1	NA	NA
1066	154	154	136	138	175	190	265	288	237	239	211	216	169	173	238	251	216	220	M1106	2013	NA	NA	M1106	1	NA	NA	M1106	1	NA	NA	NA	NA	NA	NA	NA	NA
2627	131	154	125	136	177	186	0	0	228	237	211	216	169	169	251	255	216	224	PP1	2015	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	PP1	1	NA	NA	NA	NA
1939	131	154	136	136	177	186	268	268	231	231	216	220	169	177	255	259	220	232	M831	2014	NA	NA	NA	NA	M831	1	NA	NA	M831	1	NA	NA	NA	NA	NA	NA
1726	154	154	136	136	186	190	286	288	231	235	211	220	169	173	238	243	220	224	M1106	2014	NA	NA	NA	NA	M1106	1	NA	NA	M1106	4	M1106	1	NA	NA	NA	NA
3276	154	154	146	148	186	188	288	288	228	237	216	220	173	177	251	255	220	220	M831	2015	NA	NA	NA	NA	NA	NA	NA	NA	M831	2	NA	NA	NA	NA	NA	NA
3198	154	154	136	136	175	186	288	290	231	241	216	220	169	169	243	247	216	228	M1102	2015	NA	NA	NA	NA	NA	NA	NA	NA	M1102	1	NA	NA	M1102	2	NA	NA
237	154	154	134	136	186	188	268	290	229	233	216	216	169	169	243	251	216	220	M831	2014	M831	2	NA	NA	NA	NA	M831	1	M831	1	NA	NA	NA	NA	NA	NA
1513	154	154	136	150	186	188	284	284	235	235	216	220	169	173	251	251	212	216	M1079	2013	M1079	4	M1079	2	NA	NA	M1079	1	NA	NA	NA	NA	NA	NA	M1079	1
725	154	154	136	136	175	175	288	290	233	235	216	216	169	173	251	259	224	232	M1106	2013	M1106	2	NA	NA	NA	NA	NA	NA	M1106	3	NA	NA	NA	NA	M1106	1
3579	154	154	136	136	175	188	288	288	224	239	211	211	169	177	251	259	212	224	M813	2016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	M813	1	NA	NA
3294	154	154	125	136	177	188	288	290	235	237	211	216	169	169	255	255	216	220	PP3	2015	NA	NA	NA	NA	NA	NA	NA	NA	PP3	1	NA	NA	NA	NA	NA	NA
2240	154	154	136	136	175	175	268	268	231	231	218	218	169	169	251	251	224	224	M1102	2014	NA	NA	NA	NA	NA	NA	M1102	1	NA	NA	NA	NA	NA	NA	NA	NA
2399	154	154	136	136	175	186	286	288	228	229	211	220	169	169	255	263	220	228	M1551	2015	NA	NA	NA	NA	M1551	1	NA	NA	NA	NA	M1551	1	NA	NA	M1551	1
1126	154	154	134	136	177	186	265	268	231	231	220	220	169	169	251	259	220	224	CXSGT	2013	CXSGT	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3684	154	154	136	136	0	0	268	268	0	0	211	211	169	169	255	255	228	228	M244	2016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	M244	1
886	154	154	136	136	175	186	286	288	233	237	216	220	169	169	247	259	212	224	M1551	2014	NA	NA	M1551	2	M1551	1	M1551	1	NA	NA	NA	NA	NA	NA	NA	NA
1231	154	154	136	136	184	184	288	288	237	241	216	218	169	173	238	259	212	216	M809	2014	NA	NA	M809	3	NA	NA	M809	3	NA	NA	M809	3	M809	1	NA	NA
1365	131	154	136	138	175	186	288	293	229	229	211	220	169	173	255	255	212	212	M1975	2013	NA	NA	M1975	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3219	131	154	136	136	186	188	288	290	229	241	216	218	169	169	238	255	220	224	M831	2015	NA	NA	NA	NA	NA	NA	NA	NA	M831	1	NA	NA	NA	NA	NA	NA
2758	154	154	136	136	188	190	290	290	229	237	220	220	173	177	247	251	216	224	M811	2015	NA	NA	NA	NA	NA	NA	NA	NA	M811	1	NA	NA	M811	1	NA	NA
281	154	154	136	148	177	188	288	290	229	233	216	216	169	169	255	247	216	224	M831	2013	NA	NA	M831	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2889	154	154	136	136	175	188	0	0	231	231	0	0	169	169	255	255	220	224	M831	2015	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	M831	1	NA	NA	NA	NA
683	154	154	125	136	175	190	265	265	235	237	210	216	169	169	255	255	216	216	M1551	2013	M1551	3	M1551	1	M1551	1	NA	NA	M1551	1	NA	NA	M1551	2	M1551	1
3171	131	154	136	136	175	186	0	0	229	241	216	216	169	169	251	251	212	224	M1102	2015	NA	NA	NA	NA	NA	NA	NA	NA	M1102	1	NA	NA	NA	NA	NA	NA
1946	154	154	136	136	186	186	265	268	231	241	216	216	169	173	251	251	220	224	M831	2016	NA	NA	NA	NA	M831	1	M831	2	NA	NA	M831	1	M831	1	M831	5
2320	154	154	136	136	175	188	268	268	231	231	211	220	169	173	255	255	216	220	M244	2015	NA	NA	NA	NA	M244	2	NA	NA	NA	NA	M244	3	NA	NA	M244	1
934	154	154	136	136	188	188	265	288	228	241	218	218	169	169	251	251	220	224	M813	2015	M813	1	NA	NA	M813	3	M813	3	M813	1	NA	NA	NA	NA	M813	3
3591	154	154	136	138	184	188	268	290	235	237	216	218	169	173	247	255	216	228	M244	2016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	M244	2	NA	NA
1901	154	154	136	136	188	188	268	288	233	241	211	218	169	173	238	259	216	228	M809	2016	NA	NA	NA	NA	M809	1	M809	1	NA	NA	NA	NA	M809	1	NA	NA
241	154	154	136	148	175	177	268	288	235	237	218	218	169	173	247	251	224	228	M831	2013	M831	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3379	154	154	136	136	186	186	268	288	0	0	211	211	165	177	234	234	216	224	M813	2016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	M813	1
3208	154	154	134	136	175	186	268	286	233	241	216	218	169	173	238	255	216	220	M1102	2015	NA	NA	NA	NA	NA	NA	NA	NA	M1102	1	NA	NA	M1102	1	NA	NA
2133	154	154	136	136	175	175	268	290	229	233	210	216	169	169	243	251	220	220	M831	2015	NA	NA	NA	NA	M831	1	NA	NA	M831	2	NA	NA	NA	NA	NA	NA
1851	154	154	136	136	186	186	265	265	0	0	0	0	169	169	255	255	220	220	M1079	2014	NA	NA	NA	NA	M1079	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2458	154	154	138	138	184	186	0	0	229	229	216	216	0	0	251	251	212	220	PP3	2015	NA	NA	NA	NA	NA	NA	NA	NA	PP3	1	NA	NA	NA	NA	NA	NA
14	154	154	136	138	175	186	268	288	233	237	211	220	169	177	251	259	220	224	M815	2014	M815	2	M815	1	M815	1	M815	2	NA	NA	M815	1	M815	1	NA	NA
2024	154	154	136	138	186	188	268	268	231	235	211	211	173	173	251	259	220	224	M244	2016	NA	NA	NA	NA	M244	3	M244	1	NA	NA	M244	4	M244	1	M244	1
3230	154	154	136	136	177	186	268	290	228	233	210	216	169	169	243	255	216	224	M831	2015	NA	NA	NA	NA	NA	NA	NA	NA	M831	1	NA	NA	M831	2	M831	1
645	154	154	138	138	175	188	268	288	229	239	218	220	169	169	247	251	224	224	M1551	2015	M1551	2	NA	NA	NA	NA	M1551	1	NA	NA	M1551	1	NA	NA	NA	NA
1979	0	0	136	136	186	186	268	268	233	233	207	216	0	0	251	251	224	228	M831	2014	NA	NA	NA	NA	NA	NA	M831	1	NA	NA	NA	NA	NA	NA	NA	NA
3237	154	154	136	136	177	194	268	286	228	229	216	216	169	173	243	247	224	224	M831	2015	NA	NA	NA	NA	NA	NA	NA	NA	M831	5	NA	NA	M831	4	NA	NA
24	154	154	136	136	177	177	284	290	229	233	220	220	181	181	234	259	212	224	M1979	2013	M1979	4	NA	NA	M1979	1	M1979	4	NA	NA	M1979	2	NA	NA	NA	NA
1053	154	154	136	136	175	188	265	284	228	243	216	218	169	173	251	255	220	224	PP3	2013	PP3	1	PP3	1	NA	NA	NA	NA	PP3	2	PP3	3	PP3	1	NA	NA
187	131	154	125	136	177	186	286	288	233	235	216	220	169	173	251	255	216	224	M831	2013	NA	NA	M831	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
840	154	154	136	138	186	188	288	288	235	237	216	220	169	177	247	251	220	232	PP1	2013	PP1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3374	131	154	136	136	184	186	288	288	228	229	0	0	0	0	251	251	224	224	M1102	2016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	M1102	1
1764	154	154	136	146	177	183	288	290	233	233	218	220	169	173	251	251	216	220	M1106	2014	NA	NA	NA	NA	M1106	1	M1106	1	M1106	1	M1106	2	NA	NA	M1106	1
1595	154	154	136	136	186	190	284	284	229	231	211	216	173	190	255	259	212	212	M399	2013	NA	NA	M399	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
90	154	154	136	136	177	186	268	290	229	233	216	220	169	169	255	259	216	224	M831	2013	M831	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2887	131	154	138	148	186	186	0	0	235	235	216	216	169	169	251	255	216	216	M831	2015	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	M831	1	NA	NA	NA	NA
1374	131	154	136	138	186	186	290	290	228	229	216	216	173	177	234	238	216	224	M1975	2014	NA	NA	M1975	1	M1975	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3454	154	154	138	138	175	175	288	290	231	233	207	207	169	169	251	251	220	228	M1113	2016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	M1113	1
1117	154	154	136	136	177	186	268	268	235	239	220	220	169	173	238	259	224	228	M1975	2013	M1975	2	M1975	2	NA	NA	M1975	1	NA	NA	NA	NA	NA	NA	NA	NA
1015	154	154	125	136	177	186	265	288	235	237	211	216	169	169	247	259	216	224	CXSGT	2016	CXSGT	3	CXSGT	1	CXSGT	1	CXSGT	4	NA	NA	CXSGT	1	NA	NA	CXSGT	1
3255	154	154	136	136	175	175	284	284	228	237	211	216	169	169	255	255	224	224	M831	2016	NA	NA	NA	NA	NA	NA	NA	NA	M831	1	NA	NA	NA	NA	M831	1
2079	154	154	136	138	188	190	288	290	229	229	216	218	177	177	251	251	220	224	M1113	2016	NA	NA	NA	NA	NA	NA	M1113	1	M1113	1	NA	NA	NA	NA	M1113	1
2192	154	154	136	136	188	188	288	288	235	237	216	216	169	173	247	251	228	228	M811	2014	NA	NA	NA	NA	NA	NA	M811	1	NA	NA	NA	NA	NA	NA	NA	NA
439	154	154	134	136	186	186	268	284	235	237	211	220	169	169	255	255	216	232	M811	2013	M811	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2546	154	154	136	136	188	190	265	293	231	235	216	216	169	169	255	255	216	224	M1551	2016	NA	NA	NA	NA	NA	NA	NA	NA	M1551	1	M1551	2	M1551	1	NA	NA
507	154	154	136	142	175	186	265	288	235	241	216	216	169	173	247	255	216	220	M244	2015	M244	2	M244	2	NA	NA	M244	2	NA	NA	M244	2	M244	1	M244	1
2467	131	154	136	138	175	188	284	290	229	239	216	220	169	173	234	259	212	224	M1975	2015	NA	NA	NA	NA	NA	NA	NA	NA	M1975	1	NA	NA	NA	NA	NA	NA
3963	154	154	136	136	186	186	0	0	235	237	216	216	173	173	0	0	224	224	M1551	2016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	M1551	1
655	154	154	136	136	175	177	268	268	228	237	211	216	169	169	251	251	216	220	M1551	2013	M1551	2	NA	NA	M1551	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
930	154	154	136	136	175	186	268	284	237	241	216	220	169	169	243	243	224	224	M813	2014	M813	1	M813	2	M813	2	M813	4	M813	3	NA	NA	M813	2	M813	1
1084	131	154	136	136	175	184	268	288	229	233	216	216	177	181	234	255	208	220	M1975	2013	M1975	1	NA	NA	NA	NA	NA	NA	M1975	3	NA	NA	NA	NA	NA	NA
1448	154	154	136	136	175	186	288	288	231	237	211	216	169	173	255	259	216	216	M399	2013	M399	2	NA	NA	NA	NA	NA	NA	M399	2	NA	NA	NA	NA	NA	NA
962	131	154	136	136	177	186	288	290	239	241	216	216	169	169	243	251	216	224	PP1	2015	NA	NA	PP1	1	NA	NA	NA	NA	NA	NA	PP1	1	NA	NA	NA	NA
1627	131	131	136	146	177	183	268	268	231	235	211	216	169	173	243	247	220	224	M1079	2013	NA	NA	M1079	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3351	154	154	136	138	175	184	268	284	228	235	210	211	169	169	247	251	212	228	M1102	2016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	M1102	3	M1102	1
2257	131	154	136	136	190	190	288	288	231	237	216	216	0	0	255	255	212	212	M399	2014	NA	NA	NA	NA	NA	NA	M399	1	NA	NA	NA	NA	NA	NA	NA	NA
2118	154	154	136	136	175	175	268	288	231	235	216	216	169	173	251	259	224	224	M815	2014	NA	NA	NA	NA	M815	2	M815	1	M815	3	M815	1	M815	2	M815	2
3851	154	154	142	142	173	175	284	290	233	235	218	218	169	169	247	251	228	228	M809	2016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	M809	1	NA	NA
3717	154	154	138	138	175	175	288	288	235	235	0	0	173	173	255	255	220	220	M244	2016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	M244	1
2652	154	154	136	136	184	186	0	0	237	237	216	216	169	173	0	0	216	220	M1113	2015	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	M1113	1	NA	NA	NA	NA
1139	131	154	136	136	186	186	265	265	229	235	210	218	169	169	251	251	220	224	CXSGT	2013	CXSGT	1	NA	NA	NA	NA	NA	NA	NA	NA	CXSGT	1	NA	NA	NA	NA
542	154	154	136	136	186	188	268	268	233	233	211	211	169	169	234	234	228	228	M811	2013	NA	NA	M811	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
309	154	154	136	136	175	186	268	268	228	237	216	216	169	173	247	251	220	224	M811	2016	M811	3	M811	6	NA	NA	NA	NA	M811	1	M811	2	NA	NA	M811	3
309	154	154	136	136	175	186	268	268	228	237	216	216	169	173	247	251	220	224	M811	2015	M811	3	M811	6	NA	NA	NA	NA	M811	1	M811	2	NA	NA	M811	3
768	0	0	125	136	175	188	268	268	241	241	211	211	169	169	247	251	216	220	M244	2013	NA	NA	M244	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
581	154	154	136	136	175	186	265	288	233	235	211	220	169	173	251	263	216	232	M244	2013	M244	1	M244	1	M244	1	M244	1	NA	NA	NA	NA	NA	NA	M244	2
1205	154	154	136	136	184	188	265	286	235	241	216	216	169	173	251	259	220	224	PP3	2015	NA	NA	PP3	2	NA	NA	PP3	1	NA	NA	PP3	5	NA	NA	NA	NA
341	154	154	136	136	177	190	288	290	231	237	216	220	173	177	247	251	220	224	M811	2014	NA	NA	M811	2	NA	NA	M811	2	M811	1	NA	NA	M811	1	M811	1
81	154	154	136	136	188	188	284	284	235	235	211	220	169	173	251	259	216	224	M815	2013	M815	1	M815	6	M815	1	M815	3	NA	NA	NA	NA	NA	NA	NA	NA
1511	154	154	136	136	186	186	284	288	229	239	210	210	169	177	251	255	212	216	M1079	2013	M1079	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1941	154	154	136	136	175	190	268	288	228	231	211	224	169	173	251	255	212	212	M399	2014	NA	NA	NA	NA	M399	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2583	154	154	136	138	175	177	268	268	233	237	211	220	169	177	238	263	216	224	M1106	2016	NA	NA	NA	NA	NA	NA	NA	NA	M1106	1	PP3	5	PP3	2	M1106	5
1723	154	154	134	136	184	186	290	290	241	241	211	211	0	0	238	238	216	224	M1979	2014	NA	NA	NA	NA	M1979	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1114	154	154	136	136	186	186	268	288	233	241	207	216	169	169	251	251	224	228	M831	2013	M831	1	M831	1	M831	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2743	154	154	136	136	184	186	268	268	235	241	211	211	169	169	251	259	216	216	M244	2015	NA	NA	NA	NA	NA	NA	NA	NA	M244	1	NA	NA	NA	NA	NA	NA
275	154	154	125	142	175	188	265	284	233	237	216	220	169	177	255	255	216	224	M831	2013	NA	NA	M831	1	NA	NA	NA	NA	NA	NA	M831	3	NA	NA	NA	NA
2829	154	154	136	136	175	177	268	288	231	235	216	216	169	169	243	251	216	220	M831	2015	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	M831	3	NA	NA	NA	NA
4026	154	154	125	136	188	190	268	286	229	235	211	218	169	173	243	259	220	228	M809	2016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	M809	1
3087	154	154	136	138	175	183	0	0	233	233	216	220	169	169	247	247	216	220	M244	2015	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	M244	1	NA	NA	NA	NA
781	154	154	136	136	175	186	265	268	231	235	216	220	169	169	234	251	216	220	M815	2015	M815	3	M815	4	M815	7	NA	NA	NA	NA	M815	1	M815	2	M815	1
2871	154	154	136	136	186	186	0	0	229	229	216	216	169	173	251	255	216	224	M831	2015	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	M831	1	NA	NA	NA	NA
3012	131	154	136	136	175	186	0	0	239	239	216	216	169	169	251	259	216	216	M813	2015	NA	NA	NA	NA	NA	NA	NA	NA	M813	1	NA	NA	NA	NA	NA	NA
728	154	154	136	136	175	188	265	286	237	237	216	216	165	165	238	238	220	220	PP1	2013	NA	NA	PP1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
545	154	154	136	136	188	188	284	288	235	235	211	220	169	173	247	255	216	224	M811	2015	NA	NA	M811	3	M811	1	M811	2	M811	1	M811	1	M811	3	M811	3
1277	131	154	136	136	175	186	268	288	233	235	211	216	173	177	251	255	216	216	P412	2013	P412	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
365	154	154	134	136	186	190	268	268	237	241	211	220	169	173	251	263	220	228	M811	2015	M811	4	NA	NA	NA	NA	M811	1	NA	NA	M811	8	NA	NA	M811	4
554	154	154	136	138	175	186	268	286	233	239	216	220	169	169	251	255	216	224	M811	2014	NA	NA	M811	1	M811	1	M811	12	M811	4	M811	4	NA	NA	M811	4
2542	131	154	136	136	175	186	265	288	229	231	211	218	169	173	247	247	216	220	M1551	2015	NA	NA	NA	NA	NA	NA	NA	NA	M1551	1	NA	NA	NA	NA	NA	NA
74	131	154	125	136	177	188	265	268	235	241	216	218	169	173	255	259	224	232	M1112	2013	NA	NA	M1112	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
138	131	154	125	136	183	188	288	288	241	241	216	220	169	169	243	251	224	224	M831	2016	M831	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	M831	1	M831	4
923	154	154	125	136	175	188	268	288	231	237	211	216	169	173	251	259	220	224	M1113	2015	M1113	1	NA	NA	NA	NA	M1113	1	M1113	1	NA	NA	NA	NA	M1113	3
167	154	154	136	136	177	186	286	290	229	235	216	220	169	169	255	259	220	220	M831	2013	M831	2	M831	22	NA	NA	NA	NA	M831	2	NA	NA	M831	3	NA	NA
2070	0	0	136	136	175	175	284	284	229	229	211	211	0	0	251	255	216	216	M1106	2014	NA	NA	NA	NA	NA	NA	M1106	1	NA	NA	NA	NA	NA	NA	NA	NA
738	154	154	136	138	186	186	284	288	229	235	211	216	173	173	251	259	224	224	PP3	2016	M1106	3	M1106	8	M1106	5	M1106	1	PP3	1	PP3	3	PP3	1	M1106	8
783	154	154	136	136	175	186	265	286	231	237	216	220	169	169	234	251	216	220	M815	2015	M815	1	NA	NA	M815	9	NA	NA	M815	2	NA	NA	M815	1	M815	1
1025	154	154	136	136	0	0	288	288	233	235	218	218	0	0	238	243	220	224	M809	2013	M809	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
791	154	154	136	136	190	190	268	290	235	237	216	220	169	169	238	251	224	228	M815	2014	M815	1	M815	3	M815	1	M815	2	NA	NA	M815	1	NA	NA	M815	6
1868	154	154	136	136	188	188	288	288	241	241	0	0	173	173	251	251	224	224	M809	2014	NA	NA	NA	NA	M809	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
169	154	154	134	136	177	188	268	288	235	239	218	222	169	177	255	263	220	224	M831	2014	NA	NA	M831	19	M831	2	M831	3	NA	NA	NA	NA	M831	3	M831	36
