Picardy dataset																	
4	1969	136	142	177	186	268	268	229	229	216	216	0	0	0	0	216	224
4	3634	136	136	175	175	268	284	229	229	0	0	169	169	0	0	224	224
3	47	134	136	175	186	284	288	229	235	216	216	169	173	251	259	216	220
13	3176	136	136	184	186	268	284	235	235	210	216	173	177	238	255	216	228
4	184	136	138	177	186	265	268	233	235	216	222	169	169	255	259	224	228
4	101	136	136	177	190	268	288	231	237	211	220	169	169	255	263	220	224
4	2142	136	136	177	186	268	286	233	235	216	220	173	173	255	255	224	228
3	9	136	136	175	188	288	290	229	229	216	218	169	169	247	251	220	224
2	2455	142	142	186	188	0	0	228	235	211	216	169	173	243	243	220	220
19	1423	136	136	175	186	288	288	231	239	216	216	173	173	234	251	216	224
12	719	136	136	175	175	265	286	233	241	216	218	169	169	247	255	224	224
9	2196	136	146	175	188	268	288	229	235	211	220	173	173	238	238	220	228
7	1451	136	146	183	186	268	268	231	235	216	216	173	173	243	243	220	228
4	3698	136	136	184	184	288	288	233	233	0	0	0	0	263	263	224	228
18	2490	136	136	175	177	268	268	241	241	216	220	169	177	247	251	224	228
2	2448	134	136	175	186	0	0	235	235	0	0	165	173	243	243	212	224
6	1837	136	136	186	188	288	288	229	229	218	218	169	173	234	238	212	212
1	3042	136	136	186	190	268	290	237	241	216	218	169	173	251	251	216	216
2	990	136	142	175	188	290	290	224	237	211	216	169	169	247	247	220	220
9	370	136	136	188	188	259	259	0	0	216	228	169	169	0	0	216	220
4	3690	142	142	175	188	268	268	0	0	218	218	169	169	255	255	220	220
4	3642	148	148	175	177	290	290	237	241	0	0	0	0	247	255	228	228
2	968	134	146	175	186	265	288	237	237	211	211	169	169	251	255	212	224
4	3653	134	136	177	188	288	288	239	239	0	0	169	169	0	0	220	224
8	2029	136	138	177	186	268	268	235	241	211	218	169	173	255	255	220	220
13	3188	136	136	186	190	0	0	228	235	216	216	169	169	243	251	216	232
16	3734	125	136	188	188	268	288	228	235	216	220	165	173	238	259	220	220
14	1737	134	136	177	183	288	288	235	241	216	216	169	169	238	247	220	228
15	1847	136	136	173	173	265	265	233	233	0	0	177	177	259	259	224	224
6	3322	146	146	186	186	268	284	233	233	218	218	173	173	247	255	216	224
8	2753	136	136	177	188	268	268	231	231	211	211	169	169	251	251	216	220
8	3013	136	136	184	184	0	0	226	228	216	218	169	169	0	0	212	220
1	789	136	136	186	188	268	284	229	235	216	218	169	169	251	251	216	220
7	2150	138	138	177	186	268	286	229	229	216	216	169	169	251	255	0	0
3	3079	136	138	186	186	0	0	229	229	218	218	177	177	247	251	212	216
2	1037	125	136	183	190	268	284	235	239	216	218	169	169	247	251	220	224
4	1653	125	136	175	190	268	284	229	229	216	218	169	169	251	255	220	220
8	3704	0	0	186	186	0	0	239	239	228	228	169	169	255	255	240	240
7	1853	136	138	177	186	284	288	229	229	211	218	169	169	247	251	216	224
8	518	136	136	186	190	268	288	233	235	216	220	169	173	255	255	220	220
18	896	136	136	188	188	288	290	228	237	211	220	169	169	251	255	220	224
8	3590	136	136	177	183	268	286	228	231	211	216	169	173	243	251	216	228
14	1735	136	138	175	183	268	288	229	233	211	216	173	173	243	251	220	220
8	561	136	138	183	186	284	288	235	239	216	216	169	169	243	255	220	224
9	365	134	136	186	190	268	268	237	241	211	220	169	173	251	263	220	228
7	2699	136	146	184	188	265	288	228	229	211	216	169	169	238	251	212	216
7	1632	136	136	184	186	284	284	233	235	211	216	169	169	251	251	224	224
1	2112	136	136	186	186	268	268	237	237	216	220	169	169	0	0	228	228
19	2576	136	136	186	186	284	288	231	231	211	211	169	169	255	255	212	224
4	3493	136	146	175	177	286	288	229	229	211	220	169	173	247	255	212	224
17	2940	136	136	183	188	0	0	0	0	211	211	169	169	251	251	216	216
19	1428	136	136	186	190	268	268	231	231	211	211	173	173	255	259	212	224
4	1960	136	138	175	186	265	284	228	241	216	216	0	0	243	251	220	224
1	3046	136	136	173	188	286	288	231	237	216	216	169	169	251	251	220	228
13	2206	125	136	175	186	284	288	231	239	211	216	169	173	251	255	212	232
9	435	136	146	186	188	288	288	233	237	216	220	169	169	251	251	216	220
4	2802	136	136	183	186	0	0	228	241	216	216	169	169	0	0	216	216
9	2434	136	136	177	188	268	288	228	228	211	218	169	169	251	259	212	224
12	894	134	136	175	188	265	268	233	241	216	216	173	173	247	255	220	224
14	757	136	136	175	188	284	286	231	241	216	220	169	177	243	255	220	224
2	2453	136	136	184	188	0	0	235	241	216	216	165	173	247	259	212	220
2	1991	136	136	175	184	265	288	235	237	216	218	169	173	251	259	220	220
6	4024	125	146	175	186	288	290	228	228	216	220	169	177	238	247	212	216
14	1755	125	136	177	177	0	0	233	233	207	207	0	0	243	243	224	224
19	2969	136	136	186	190	0	0	231	239	211	220	169	169	234	234	212	212
5	1699	136	136	188	188	288	288	228	241	218	218	169	169	251	251	216	220
17	1120	125	136	186	186	268	288	237	239	216	216	169	169	251	259	216	216
7	3205	136	136	184	186	0	0	226	228	216	216	169	169	251	251	220	220
12	613	136	136	175	183	265	288	231	233	211	220	173	177	255	259	216	224
14	940	0	0	177	186	288	288	237	237	218	218	0	0	243	243	224	224
4	205	134	136	175	186	268	290	229	237	216	220	169	177	251	255	224	232
12	626	136	136	175	175	286	290	237	239	211	220	169	173	251	263	216	220
14	3943	136	136	175	186	268	268	231	237	216	216	173	177	238	263	212	232
5	866	136	138	186	188	268	288	231	237	218	220	169	169	238	259	224	228
9	322	136	136	175	184	268	288	231	235	211	222	169	169	234	259	224	228
2	1258	136	138	184	186	288	293	229	229	216	216	173	177	247	263	216	220
9	3143	136	136	175	188	0	0	228	235	0	0	169	181	247	261	220	228
8	503	125	136	175	175	268	288	229	241	211	220	169	173	251	255	220	220
14	3937	136	136	175	186	268	284	231	235	216	220	177	177	238	263	216	232
15	3995	136	136	175	188	268	288	235	241	211	218	169	169	238	255	220	224
5	865	136	136	175	186	265	290	233	235	216	220	173	173	243	251	216	220
16	2689	136	136	186	186	0	0	241	241	0	0	169	169	247	247	216	220
14	1736	138	138	188	188	268	288	241	241	211	218	169	169	251	263	216	220
9	600	136	138	175	188	268	268	235	237	211	218	169	190	247	255	228	232
14	3031	136	136	175	186	0	0	235	237	0	0	173	173	251	259	220	220
18	1715	136	138	175	188	288	288	233	239	216	220	169	173	243	251	216	216
8	488	136	136	186	186	268	288	235	241	216	216	169	169	247	251	220	220
7	1575	136	136	175	184	265	288	228	233	216	220	173	173	243	255	216	224
12	3847	0	0	186	186	288	290	229	235	0	0	169	169	251	255	216	216
14	2052	125	136	186	186	286	290	231	233	207	216	169	169	251	267	216	224
4	678	136	136	186	186	265	288	233	233	216	218	169	169	247	255	224	228
14	2066	136	136	175	188	268	284	229	231	216	216	173	173	238	247	216	224
15	1054	136	136	175	188	268	288	231	235	207	211	169	169	255	259	216	224
8	559	136	136	175	188	268	268	228	241	207	211	169	169	243	259	216	232
4	236	136	136	175	175	268	290	233	235	211	216	169	169	255	255	216	228
4	3228	136	136	175	186	0	0	226	228	216	216	169	169	255	255	212	224
4	3253	136	136	184	186	0	0	233	233	220	222	169	169	255	255	224	228
18	2488	136	136	175	186	0	0	226	229	211	211	169	169	247	251	212	220
4	133	134	138	177	184	265	268	233	239	211	216	169	169	247	251	228	228
1	826	136	136	175	175	265	265	231	235	220	220	0	0	234	251	220	236
12	654	136	142	175	186	265	268	228	233	210	216	169	169	247	251	220	224
10	2655	136	138	186	186	288	290	233	237	216	216	165	169	243	247	216	228
19	2577	136	136	175	190	288	288	231	243	211	224	169	173	255	259	212	224
18	2079	136	138	188	190	288	290	229	229	216	218	177	177	251	251	220	224
2	3305	136	146	177	183	288	288	233	233	218	220	169	173	243	251	216	220
15	1038	136	136	175	175	268	288	235	241	216	218	169	177	238	243	220	224
4	284	136	136	186	186	268	288	231	235	216	216	169	173	251	255	220	224
15	4007	146	146	175	186	284	288	228	229	0	0	169	169	0	0	220	228
9	339	136	138	175	175	268	288	231	239	216	220	169	169	247	255	216	224
5	2923	136	136	188	188	265	265	224	231	211	218	169	173	238	238	212	216
7	1560	136	136	186	186	265	268	235	235	0	0	165	169	251	251	216	216
17	3474	136	136	177	184	284	284	237	239	212	212	169	177	243	243	212	216
5	1167	136	136	188	190	268	290	235	237	220	220	165	169	247	259	216	220
18	2645	136	138	175	188	284	288	237	239	216	220	169	169	243	251	220	228
4	102	136	136	175	188	268	290	229	231	220	220	165	173	255	255	220	224
12	655	136	136	175	177	268	268	228	237	211	216	169	169	251	251	216	220
14	3922	0	0	183	186	265	282	229	233	0	0	173	173	238	251	220	220
13	3352	136	136	186	186	265	286	229	239	216	220	169	169	251	251	216	224
15	1032	136	138	188	188	265	290	228	239	211	216	169	169	247	255	220	224
10	2298	136	138	184	188	268	290	237	237	211	216	169	177	251	255	220	224
19	1544	136	136	186	190	288	288	228	243	216	224	173	177	247	251	212	212
2	4006	136	138	175	188	286	290	241	241	210	210	0	0	251	251	216	240
4	3633	129	136	175	177	284	288	235	235	216	224	165	169	247	255	224	236
8	497	125	136	175	188	268	268	231	241	216	220	165	173	247	251	224	224
8	766	136	136	186	188	268	288	231	233	211	222	165	173	259	263	216	228
4	88	136	136	175	186	286	288	233	241	216	220	169	169	255	259	212	224
14	743	136	136	175	186	265	268	233	233	216	216	173	173	238	251	216	224
4	1608	134	134	175	186	288	288	237	241	216	216	165	165	0	0	220	220
9	3982	138	138	188	188	268	268	231	231	224	228	169	169	243	243	232	232
5	3390	136	136	186	190	286	288	228	233	211	220	165	177	234	251	216	224
4	282	136	136	175	188	265	288	229	235	211	216	173	169	255	255	216	220
2	738	136	138	186	186	284	288	229	235	211	216	173	173	251	259	224	224
15	1867	125	134	186	190	268	268	231	235	218	226	169	173	238	259	220	224
17	3809	136	136	184	186	265	268	0	0	210	220	169	173	0	0	216	216
4	2886	136	136	175	186	0	0	228	239	211	216	169	169	251	259	220	224
9	1795	136	136	175	177	268	268	237	239	216	216	0	0	247	247	224	224
4	3482	136	138	175	175	265	288	237	241	211	220	169	169	255	263	220	232
14	1759	136	136	188	188	288	290	237	239	210	218	165	173	251	259	220	224
8	3605	136	136	186	186	288	288	229	241	216	216	169	169	247	259	220	220
4	3625	136	136	175	184	288	288	233	233	214	218	173	173	247	261	224	228
6	1103	134	146	184	188	268	288	229	233	211	218	169	177	251	255	220	224
7	3910	136	150	186	186	265	288	235	237	211	214	169	177	243	251	212	216
15	3814	136	136	175	188	268	290	239	239	216	216	169	169	255	255	220	224
4	1551	136	136	177	186	265	265	235	235	218	220	169	173	247	255	220	224
3	3065	125	136	184	188	265	288	229	229	211	216	169	181	234	251	212	212
10	2527	136	138	177	188	290	290	235	237	216	218	169	173	251	251	216	220
3	3067	136	136	177	177	0	0	229	229	0	0	169	169	255	255	216	216
17	1134	136	138	184	186	288	293	235	239	216	216	169	169	238	255	216	216
4	2795	134	134	175	177	0	0	233	233	220	220	173	173	247	251	216	232
2	3929	136	138	173	175	290	290	229	243	228	230	169	173	238	238	208	224
4	242	134	136	175	186	268	268	229	233	216	220	169	169	251	255	216	232
7	1601	134	136	184	186	265	268	235	237	212	218	169	177	251	259	220	220
13	412	136	136	177	186	290	290	228	235	220	220	173	173	238	255	216	220
10	2622	136	136	175	184	0	0	233	237	0	0	165	173	238	255	220	220
4	167	136	136	177	186	286	290	229	235	216	220	169	169	255	259	220	220
9	1777	138	138	175	175	286	286	239	239	216	218	169	169	263	263	216	220
16	2478	136	136	184	188	268	268	235	239	216	220	169	169	238	259	220	220
19	1463	134	136	186	186	284	288	229	237	216	220	169	173	255	263	212	212
13	2235	136	136	184	186	0	0	233	237	220	222	177	177	234	251	216	224
4	2903	0	0	175	184	0	0	233	233	216	220	173	173	247	247	224	224
12	656	136	142	177	186	268	274	228	237	216	216	0	0	255	255	220	224
8	2038	134	142	175	175	288	288	235	241	216	216	169	169	243	247	220	220
9	431	136	146	175	188	268	288	229	235	211	220	173	173	238	238	220	228
15	3139	136	136	186	188	265	268	233	239	211	220	169	169	243	259	216	224
10	2516	134	136	175	175	288	288	233	241	218	218	169	169	251	263	216	220
10	2657	138	138	177	188	265	288	224	241	211	216	169	173	251	255	216	224
9	551	136	146	175	188	284	286	228	233	216	216	165	169	247	251	216	220
2	2771	125	136	175	177	288	288	228	241	216	220	169	169	247	255	220	220
2	1191	136	136	175	184	268	293	228	237	216	216	169	173	238	247	212	220
4	1656	136	148	177	183	286	290	228	229	216	216	169	173	255	263	216	216
12	2265	136	138	175	175	288	290	228	229	216	218	169	169	247	255	224	224
14	2043	136	138	175	188	268	290	237	239	216	220	173	173	251	263	224	224
8	2010	138	138	183	186	265	288	229	229	216	216	169	169	243	247	216	220
10	2525	136	136	175	186	0	0	237	241	216	218	169	169	251	251	212	212
4	666	136	136	184	186	0	0	229	233	0	0	169	173	263	263	224	224
18	3816	136	136	186	188	290	290	229	233	216	216	169	173	247	251	216	216
4	198	125	134	175	186	268	268	235	237	211	218	169	169	251	259	228	232
5	3000	136	136	175	186	290	290	231	239	216	218	169	169	251	259	216	220
1	3445	136	136	175	186	265	265	231	237	220	220	169	169	0	0	216	220
14	3034	125	136	177	186	0	0	233	243	0	0	173	173	238	251	216	220
4	2342	136	136	188	188	268	290	231	231	218	218	169	173	251	251	224	224
15	1100	136	136	186	186	265	268	231	241	211	216	169	181	255	263	216	228
8	513	136	136	173	173	268	271	0	0	216	216	165	165	255	255	220	224
18	3458	136	136	175	190	265	284	237	239	228	228	169	173	255	255	216	224
4	673	136	136	175	177	268	288	228	228	216	218	169	173	247	251	216	228
5	3403	136	138	173	184	290	293	229	237	211	220	169	169	243	243	224	224
14	1726	136	136	186	190	286	288	231	235	211	220	169	173	238	243	220	224
15	1023	136	136	177	188	265	288	229	241	218	220	165	173	247	251	216	228
8	3710	136	136	173	173	286	286	229	229	228	228	0	0	0	0	216	216
5	1182	134	134	188	188	268	268	228	228	220	220	165	169	238	255	216	228
8	847	125	136	175	175	268	268	235	241	209	218	169	173	0	0	224	228
4	238	136	136	175	177	288	290	228	235	216	220	169	169	234	255	216	228
15	4000	0	0	175	188	265	286	228	241	0	0	173	173	243	251	224	224
18	2506	134	136	173	186	268	268	228	241	211	218	169	169	238	238	220	224
16	3768	136	138	175	188	268	288	237	239	211	216	169	169	255	255	216	224
4	3258	138	138	186	188	0	0	228	231	216	220	169	169	234	238	212	216
6	2074	0	0	184	186	284	284	228	229	216	216	0	0	243	247	220	220
4	2850	136	136	175	184	0	0	229	239	216	216	173	173	251	251	220	232
5	2405	136	136	183	183	290	293	231	241	216	216	169	169	251	251	224	224
4	175	136	136	186	186	290	290	239	239	216	216	169	173	251	255	220	220
14	2590	125	136	175	188	284	288	231	233	211	216	169	169	255	255	220	224
8	3716	136	136	184	186	265	265	0	0	216	216	169	169	251	255	216	220
7	1489	136	150	186	186	284	288	229	229	211	216	169	169	251	251	212	224
2	2735	136	136	186	188	0	0	241	241	210	210	0	0	243	255	212	232
4	1558	136	136	175	188	265	294	233	235	216	216	173	173	255	255	224	224
8	3075	136	136	175	175	284	284	235	235	211	222	169	169	247	251	216	216
14	3035	136	136	183	190	0	0	231	235	210	216	169	169	247	251	216	224
13	2245	138	138	175	184	288	288	228	239	210	220	169	173	247	259	220	220
7	3827	136	136	175	186	265	284	235	235	211	216	169	173	243	251	216	236
4	1920	136	136	175	186	286	288	233	241	216	220	169	173	255	259	212	224
10	298	138	138	186	188	265	265	233	237	216	216	165	169	259	259	220	220
16	2167	136	136	177	186	265	290	237	237	211	216	169	169	234	251	224	224
4	200	136	138	177	188	265	286	235	237	216	218	169	169	247	251	220	228
14	1731	125	136	188	188	265	265	231	235	220	220	165	173	234	234	228	228
13	3368	136	136	175	190	286	288	235	237	0	0	0	0	243	251	224	224
8	3714	136	138	175	183	268	268	228	233	209	228	169	169	247	261	216	220
17	2086	134	136	184	186	284	288	233	235	212	216	169	177	255	255	216	216
4	3524	138	138	175	188	288	288	229	233	211	216	169	169	243	251	220	224
17	2363	136	136	0	0	284	286	229	229	214	214	169	173	0	0	224	224
4	1619	136	138	186	190	284	293	229	231	216	216	169	169	247	251	216	224
14	3763	136	136	177	177	268	288	241	241	216	216	169	169	247	247	220	228
6	3319	136	136	177	186	268	284	233	235	216	220	169	181	234	259	220	224
4	2907	136	136	175	175	0	0	229	235	216	216	169	169	251	255	220	220
19	2254	136	136	190	190	286	288	231	235	216	220	173	173	247	251	212	212
13	3876	129	136	186	186	268	288	229	241	211	220	173	173	251	255	220	220
4	89	136	136	190	190	288	288	235	241	218	220	169	173	251	255	220	232
8	2012	136	138	186	186	265	288	233	241	211	220	169	169	243	263	212	232
12	3840	136	136	175	186	288	290	229	235	211	216	169	169	251	255	208	216
4	3677	134	134	188	188	268	268	235	239	0	0	0	0	255	255	220	224
13	2228	136	142	175	186	288	288	237	239	211	211	169	173	243	255	216	220
9	1793	125	138	177	188	265	265	229	241	211	218	169	173	243	255	220	224
19	2558	136	136	186	186	284	288	231	239	211	216	169	169	247	247	212	212
9	4001	136	136	175	188	268	290	228	235	218	218	169	169	247	247	220	228
6	1122	136	146	186	186	290	290	229	235	216	216	169	173	251	259	216	224
2	980	136	136	175	190	288	288	235	239	216	218	169	169	251	267	216	220
2	998	136	136	186	188	268	293	229	235	210	216	169	169	238	251	220	224
5	3404	125	136	175	183	265	288	231	241	220	220	169	169	243	263	212	220
7	2685	136	136	177	186	0	0	233	237	218	218	173	173	247	247	212	224
6	1085	136	136	186	188	268	284	239	239	216	216	169	169	234	234	212	220
7	2151	136	136	186	186	268	268	229	229	0	0	169	169	0	0	216	216
4	3525	136	136	186	186	268	268	229	231	0	0	173	173	247	247	224	228
4	1568	136	148	175	175	268	290	228	239	211	216	169	169	251	259	220	224
14	736	136	136	184	186	268	284	228	233	211	218	169	169	251	251	216	220
9	3897	136	136	188	190	288	290	228	235	210	220	173	173	259	259	216	224
13	3361	138	138	186	190	286	288	228	233	222	226	169	173	251	255	216	228
4	428	136	136	184	188	265	288	229	235	0	0	169	173	247	251	216	220
3	52	125	136	186	188	265	290	228	229	216	218	169	169	234	259	216	216
4	3555	136	136	186	186	288	290	233	239	216	216	169	169	247	255	224	224
1	791	136	136	190	190	268	290	235	237	216	220	169	169	238	251	224	228
17	2356	136	136	175	186	268	268	228	237	211	220	169	169	247	255	208	224
13	3206	136	142	175	177	265	268	233	239	216	216	169	169	251	255	216	216
5	2934	136	136	186	186	268	288	228	229	216	218	169	169	247	259	220	224
9	1794	136	136	173	188	288	288	228	235	211	220	169	169	259	259	216	224
4	3220	136	136	188	190	288	288	233	241	216	220	169	173	251	255	220	232
4	3259	136	136	186	188	0	0	233	233	216	218	169	169	243	247	212	220
4	1925	136	136	186	190	265	288	235	237	216	218	169	177	234	251	216	220
5	1190	0	0	175	175	288	288	228	229	211	211	169	173	243	251	224	224
12	630	136	136	175	188	268	268	235	241	216	216	173	173	247	251	216	220
4	110	136	136	175	177	284	288	235	239	211	216	169	169	251	255	216	216
8	2002	136	136	175	175	284	288	229	235	207	220	0	0	247	251	216	220
7	1521	136	138	186	188	265	288	229	229	207	211	169	169	243	251	216	216
15	1225	136	136	175	186	268	268	228	237	216	220	169	173	243	251	220	224
9	2432	136	136	186	188	0	0	235	237	211	211	169	173	238	251	216	224
4	676	138	150	175	188	265	288	231	235	216	216	169	169	251	255	220	224
1	804	125	136	175	175	288	288	231	231	218	218	169	169	259	259	216	220
6	2982	136	146	184	186	268	268	229	231	218	218	169	169	234	255	224	224
14	752	136	138	173	175	268	290	237	243	211	218	169	173	238	251	208	224
12	681	136	138	186	186	268	288	228	231	216	216	173	173	243	247	220	224
5	3417	134	134	188	188	268	268	233	237	216	218	169	169	255	255	232	232
16	15	136	136	175	188	268	286	228	235	216	220	169	173	238	247	228	232
14	2607	136	146	175	186	268	268	229	241	211	216	173	177	243	247	220	220
2	2721	136	136	175	186	0	0	0	0	216	216	169	169	247	247	216	216
4	219	136	138	175	190	265	288	237	241	211	218	165	169	255	259	216	232
14	748	136	136	183	186	265	288	235	235	216	218	169	169	251	259	220	220
14	646	136	136	175	190	284	286	229	235	211	216	173	177	251	255	216	228
10	2633	125	138	175	188	284	288	235	237	211	216	169	173	251	255	216	216
2	3298	136	136	175	177	268	268	228	237	211	216	169	169	255	255	216	224
9	603	136	136	175	188	268	286	229	235	216	216	169	173	255	255	220	220
14	3564	134	136	175	190	288	290	229	241	211	220	169	173	251	251	216	220
12	607	136	136	175	177	265	288	235	235	228	228	169	169	243	255	216	216
14	2972	136	138	177	183	288	288	233	241	211	220	169	169	247	251	216	228
1	3446	125	136	177	183	286	290	235	235	0	0	169	169	255	255	216	216
5	860	134	136	173	186	265	268	233	235	216	216	173	173	247	247	216	216
18	2111	136	136	175	186	268	268	233	233	216	218	0	0	247	247	224	224
6	1350	136	138	186	186	268	268	233	235	216	220	173	181	234	259	224	224
4	3697	134	134	177	177	268	288	235	239	222	222	169	169	255	255	224	224
3	1702	134	136	188	188	288	288	235	235	216	216	169	169	255	255	220	224
7	3173	134	136	186	188	0	0	228	228	216	216	169	169	243	251	212	212
13	3170	136	136	186	190	0	0	229	229	0	0	169	169	255	255	220	224
3	2593	125	136	186	188	268	288	228	228	211	216	169	177	234	255	216	220
4	302	136	136	175	186	265	268	231	235	216	220	169	169	251	259	220	228
12	2375	136	142	177	186	286	290	229	233	216	220	169	169	255	259	216	216
8	2740	136	136	175	186	0	0	235	235	216	216	169	169	247	247	216	220
14	948	136	136	175	188	268	290	233	235	216	218	169	173	255	259	216	224
8	592	136	136	183	186	288	288	241	241	211	218	169	173	243	255	220	224
8	2321	136	148	175	183	268	288	231	231	211	211	169	173	251	251	220	220
12	623	125	136	175	188	265	288	241	241	216	220	169	169	247	259	220	224
9	444	138	138	175	175	268	268	0	0	216	216	173	173	247	265	220	220
9	3961	136	136	186	188	268	290	233	237	220	222	169	173	247	259	224	232
3	2596	136	146	175	177	288	290	229	229	220	220	169	181	234	259	212	224
9	348	136	136	186	188	268	288	239	241	220	220	169	169	247	259	216	220
2	3912	136	142	175	186	268	268	237	237	216	228	173	177	263	263	212	216
7	1855	136	136	175	188	268	288	228	235	216	216	169	169	243	251	212	216
1	775	136	136	175	188	265	268	229	237	216	216	169	169	247	255	220	228
8	3713	136	136	175	175	288	288	0	0	228	230	0	0	251	259	224	224
7	1566	136	136	177	186	268	284	235	239	211	216	169	173	251	259	212	224
3	62	136	136	184	186	268	290	229	241	211	211	169	169	238	255	216	224
9	386	136	136	186	186	268	268	228	228	228	228	0	0	251	255	0	0
3	72	136	136	177	186	268	268	229	229	218	218	169	169	255	255	212	212
4	1149	136	136	175	175	284	288	229	229	216	216	169	169	247	259	216	216
2	2452	146	146	184	186	308	308	243	243	0	0	165	165	243	243	212	212
13	3203	134	136	186	188	0	0	235	237	216	220	169	169	255	255	220	224
4	3528	0	0	175	186	268	268	229	233	211	211	169	177	247	251	216	216
6	3570	138	138	175	183	288	288	229	233	220	220	169	169	255	255	220	224
6	2966	136	146	186	188	288	290	229	235	211	220	169	169	234	247	216	220
14	3038	136	136	175	186	288	290	231	237	211	220	169	173	251	259	224	228
14	704	125	136	186	188	288	288	233	233	216	218	169	169	238	255	216	224
7	1857	146	146	177	183	268	288	235	235	211	216	0	0	243	247	220	220
15	1883	136	136	177	186	265	265	229	241	216	218	165	169	243	251	216	220
8	2338	136	136	183	190	268	268	233	235	216	216	169	169	251	255	236	236
4	1924	125	136	175	186	268	268	229	233	211	216	169	173	251	255	216	220
13	3207	134	136	175	186	0	0	226	239	216	216	169	169	251	255	220	220
14	2995	136	136	184	184	0	0	237	237	220	220	165	165	255	259	216	220
2	2784	136	142	175	188	0	0	224	228	207	216	169	173	247	251	220	224
14	2047	136	136	190	190	288	290	235	235	210	218	169	169	247	259	224	232
14	2608	136	138	186	188	286	288	229	239	216	218	169	173	234	251	220	228
2	1192	136	136	0	0	284	284	235	235	209	209	169	169	251	259	216	236
4	3507	134	136	175	188	268	284	229	239	216	216	169	169	243	255	220	228
18	871	136	136	186	188	268	288	228	237	211	220	169	169	247	247	220	224
4	185	134	136	175	183	268	286	228	233	220	222	169	173	259	259	212	216
8	500	134	136	175	183	268	268	228	229	211	220	169	169	243	247	216	220
8	501	136	138	175	177	268	284	233	235	216	216	169	173	251	255	216	220
4	168	136	148	175	177	288	290	237	241	211	216	169	173	247	255	220	228
8	2999	0	0	175	186	0	0	235	235	216	216	169	169	247	247	220	224
8	2013	125	125	175	175	286	288	231	231	211	211	173	173	251	255	216	216
14	754	136	136	186	188	290	293	224	243	216	218	169	173	247	255	224	224
10	1022	136	138	188	188	288	290	233	243	207	216	169	169	247	255	220	220
10	3783	134	136	177	177	288	288	235	237	0	0	173	173	251	251	224	224
3	3755	136	136	186	186	288	288	229	229	214	214	0	0	247	247	0	0
18	3833	136	136	175	190	288	290	231	237	207	216	169	177	251	251	216	224
4	2146	134	136	175	177	268	288	233	235	216	220	169	173	247	251	216	232
6	1345	138	138	183	188	284	284	229	239	216	216	169	173	234	234	212	220
4	3268	136	136	183	184	268	268	228	233	220	222	169	169	243	251	220	224
7	2697	136	136	186	188	0	0	229	235	207	216	169	169	251	251	216	216
9	453	136	136	175	183	268	286	229	235	216	216	173	181	238	247	220	220
2	1021	136	136	175	188	268	288	229	239	216	216	169	169	243	251	216	220
4	2136	136	136	175	177	284	288	233	235	216	216	165	169	247	255	224	224
1	3803	136	136	188	190	268	268	229	235	216	216	169	169	251	251	212	220
2	1177	136	136	186	190	268	288	231	235	218	220	169	173	251	251	216	224
7	3389	136	136	186	186	265	284	235	239	211	211	169	173	243	255	212	216
7	1590	136	138	184	186	284	284	229	235	211	216	169	169	243	243	212	216
2	3335	136	146	186	186	286	286	228	229	228	230	177	177	243	255	216	220
10	3792	136	136	177	183	0	0	231	239	0	0	169	169	247	251	232	240
4	127	125	134	188	188	265	288	229	235	216	216	169	177	243	247	220	224
9	3127	136	136	175	188	288	288	228	241	211	216	169	169	259	263	220	224
6	3315	136	136	186	188	288	290	229	231	216	220	169	177	234	263	216	216
10	140	136	136	186	186	284	290	229	237	216	216	169	177	251	251	216	220
4	3255	136	136	175	175	284	284	228	237	211	216	169	169	255	255	224	224
1	55	136	136	188	190	268	288	231	237	211	216	169	169	251	263	216	224
8	2033	136	136	175	175	265	268	229	231	211	211	169	169	247	255	216	220
15	3638	125	136	175	186	288	288	237	241	216	220	169	169	247	255	216	224
4	3700	138	138	175	186	284	288	237	241	216	220	169	177	247	251	224	228
12	2539	136	136	175	188	288	290	229	237	216	220	169	177	251	255	224	228
8	2014	138	138	175	183	268	288	229	237	211	216	169	173	255	255	220	228
15	2310	136	136	175	177	265	265	229	239	216	218	0	0	243	251	220	220
5	3333	134	134	188	190	268	288	231	241	216	220	169	169	238	255	220	232
8	502	136	136	175	177	268	268	0	0	211	220	169	169	243	255	216	220
9	553	136	136	188	188	286	288	235	235	211	211	169	190	255	255	216	216
4	2893	134	134	183	184	0	0	235	235	216	220	169	169	251	251	0	0
12	893	136	136	0	0	268	268	237	237	222	222	173	173	247	247	220	220
14	2442	125	136	175	190	286	288	235	241	216	218	165	173	234	255	220	224
13	2198	0	0	175	184	284	288	233	237	216	216	169	169	238	251	224	232
5	2408	136	138	188	190	288	288	231	241	211	211	169	169	0	0	220	224
2	3413	136	136	177	186	286	286	235	239	228	228	169	173	243	243	220	224
10	701	136	138	186	188	288	288	241	241	216	220	169	177	247	251	212	224
2	4004	0	0	177	177	268	268	228	228	228	228	0	0	243	243	236	236
4	3663	0	0	175	175	265	265	237	237	211	211	0	0	265	265	220	220
15	1236	0	0	175	186	268	290	229	229	216	216	0	0	247	247	220	224
4	3681	136	138	177	186	268	286	235	241	0	0	169	173	255	255	220	220
15	2316	134	136	186	188	268	288	237	237	216	216	169	169	251	251	220	220
