idind	rha101	rha101b	rha109	rha109b	rha4	rha4b	rha7	rha7b	rhc108	rhc108b	rhc3	rhc3b	rhd102	rhd102b	rhd103	rhd103b	idcol	sexe	ageWhenFirstCaptur	yearWhenFirstCaptur	col2015_1	col2015_2	col2016_1	col2016_2	col2017_1	col2017_2
3153	136	136	186	190	288	290	228	228	214	214	177	177	259	263	212	220	7	F	Juv	2017	NA	NA	NA	NA	NA	NA
3154	136	136	186	190	288	290	228	228	214	218	173	177	243	247	212	220	22	F	Juv	2015	NA	NA	NA	NA	NA	NA
3155	136	136	186	190	288	290	228	228	0	0	177	177	243	247	212	220	7	F	Adult	2016	NA	NA	NA	NA	NA	NA
3156	136	136	186	190	288	290	228	228	214	215	169	177	243	259	220	220	7	F	Adult	2015	NA	NA	NA	NA	NA	NA
3157	136	136	186	190	268	288	224	229	0	0	0	0	263	263	212	220	12	F	Juv	2016	NA	NA	NA	NA	NA	NA
3158	136	136	186	190	268	288	226	235	215	218	169	177	243	259	220	236	17	F	Adult	2016	NA	NA	NA	NA	NA	NA
3159	136	136	186	190	268	288	226	226	218	220	169	177	243	255	220	228	3	F	Adult	2015	NA	NA	NA	NA	NA	NA
3160	136	136	186	190	268	288	226	226	215	218	169	169	243	247	212	228	20	F	Juv	2015	NA	NA	NA	NA	NA	NA
3161	136	136	186	190	268	288	226	226	214	218	169	169	259	259	212	232	10	F	Juv	2017	NA	NA	NA	NA	NA	NA
3162	136	136	186	190	268	288	228	237	214	215	169	177	243	247	212	220	1	F	Adult	2015	NA	NA	NA	NA	NA	NA
3163	136	136	186	190	268	288	228	229	215	215	169	177	251	251	220	220	12	F	Juv	2016	NA	NA	NA	NA	NA	NA
3164	136	136	186	190	268	288	226	228	215	215	173	177	247	259	220	220	3	F	Juv	2015	NA	NA	NA	NA	NA	NA
3165	136	136	186	190	268	288	226	228	215	215	169	177	243	259	212	224	10	F	Adult	2015	NA	NA	NA	NA	NA	NA
3166	136	136	186	190	268	288	226	228	214	215	169	177	259	259	212	224	17	F	Juv	2015	NA	NA	NA	NA	NA	NA
3167	136	136	186	190	268	288	226	228	214	215	169	169	243	247	212	220	18	F	Adult	2016	NA	NA	NA	NA	NA	NA
3168	136	136	186	190	268	288	226	228	214	214	169	177	247	259	212	212	17	F	Juv	2017	NA	NA	NA	NA	NA	NA
3169	136	136	186	190	268	288	226	228	214	214	169	169	243	247	220	220	8	F	Juv	2017	NA	NA	NA	NA	NA	NA
3170	136	136	186	190	268	288	226	228	214	218	169	177	247	255	212	220	3	F	Juv	2015	NA	NA	NA	NA	NA	NA
3171	136	136	186	190	268	288	226	228	0	0	169	169	247	259	212	212	17	F	Juv	2017	NA	NA	NA	NA	NA	NA
3172	136	136	186	190	268	288	228	228	214	220	169	177	247	255	212	220	3	F	Juv	2015	NA	NA	NA	NA	NA	NA
3173	136	136	186	190	268	288	228	228	214	215	169	177	255	255	212	224	14	F	Juv	2015	NA	NA	NA	NA	NA	NA
3174	136	136	186	190	268	288	228	228	215	218	169	177	243	247	220	224	14	F	Adult	2015	NA	NA	NA	NA	NA	NA
3175	136	136	186	190	268	288	228	228	215	218	169	169	247	255	212	224	18	F	Adult	2017	NA	NA	NA	NA	NA	NA
3177	136	136	186	190	268	288	228	228	0	0	177	177	259	259	220	220	13	F	Juv	2017	NA	NA	NA	NA	NA	NA
3178	136	136	186	190	268	288	228	228	214	218	177	177	247	259	212	220	13	F	Juv	2017	NA	NA	NA	NA	NA	NA
3179	136	136	186	190	288	288	226	226	215	215	177	177	247	259	212	220	14	F	Juv	2017	NA	NA	NA	NA	NA	NA
3180	136	136	186	190	288	288	226	226	215	218	169	177	243	259	212	224	17	F	Adult	2015	NA	NA	NA	NA	NA	NA
3182	136	136	186	190	288	288	226	226	0	0	169	177	243	251	220	220	13	F	Juv	2017	NA	NA	NA	NA	NA	NA
3183	136	136	186	190	288	288	226	226	0	0	0	0	251	251	220	220	13	F	Juv	2017	NA	NA	NA	NA	NA	NA
3184	136	136	186	190	288	288	228	237	215	215	169	177	243	243	220	220	17	F	Juv	2015	NA	NA	NA	NA	NA	NA
3185	136	136	186	190	288	288	228	237	215	215	169	177	243	247	220	220	17	F	Juv	2015	NA	NA	NA	NA	NA	NA
3186	136	136	186	190	288	288	228	237	215	215	169	177	255	259	220	220	19	F	Juv	2017	NA	NA	NA	NA	NA	NA
3188	136	136	186	190	288	288	228	237	215	218	177	177	243	247	212	220	17	F	Adult	2015	NA	NA	NA	NA	NA	NA
3189	136	136	186	190	288	288	228	237	0	0	169	173	243	259	220	220	18	F	Juv	2017	NA	NA	NA	NA	NA	NA
3190	136	136	186	190	288	288	228	237	214	214	169	177	247	247	220	220	13	F	Juv	2015	NA	NA	NA	NA	NA	NA
3191	136	136	186	190	288	288	226	228	214	214	169	177	247	247	220	224	14	F	Juv	2017	NA	NA	NA	NA	NA	NA
3192	136	136	186	190	288	288	226	228	218	220	177	177	243	247	220	220	13	F	Adult	2016	NA	NA	NA	NA	NA	NA
3194	136	136	186	190	288	288	226	228	215	218	169	169	243	247	212	224	18	F	Juv	2016	NA	NA	NA	NA	NA	NA
3195	136	136	186	190	288	288	226	228	218	218	177	177	243	247	220	220	13	F	Adult	2015	NA	NA	NA	NA	NA	NA
3196	136	136	186	190	288	288	228	228	215	220	169	169	243	259	220	228	13	F	Juv	2016	NA	NA	NA	NA	NA	NA
3197	136	136	186	190	288	288	228	228	214	220	169	177	259	259	220	220	7	F	Adult	2016	NA	NA	NA	NA	NA	NA
3198	136	136	186	190	288	288	228	228	214	214	169	177	259	259	220	220	7	F	Adult	2015	NA	NA	NA	NA	NA	NA
3199	136	136	186	190	286	293	228	228	214	215	169	177	247	255	228	228	1	F	Adult	2015	NA	NA	NA	NA	NA	NA
3200	136	136	186	190	286	290	228	228	214	214	169	169	247	251	220	220	22	F	Juv	2015	NA	NA	NA	NA	NA	NA
3201	136	136	186	190	268	286	228	237	218	218	169	177	247	251	212	232	20	F	Juv	2015	NA	NA	NA	NA	NA	NA
3202	136	136	186	190	268	286	226	228	212	215	169	177	234	243	212	220	7	F	Juv	2016	NA	NA	NA	NA	NA	NA
3203	136	136	186	190	268	286	226	228	215	218	169	169	243	251	220	232	14	F	Juv	2015	NA	NA	NA	NA	NA	NA
3204	136	136	186	190	268	286	228	228	214	218	169	177	247	251	220	220	3	F	Adult	2015	NA	NA	NA	NA	NA	NA
3205	136	136	186	190	286	288	226	226	214	215	169	177	243	263	212	228	7	F	Juv	2015	NA	NA	NA	NA	NA	NA
3207	136	136	186	190	286	288	226	226	214	214	169	177	255	259	228	236	7	F	Juv	2016	NA	NA	NA	NA	NA	NA
3208	136	136	186	190	286	288	226	226	0	0	169	169	255	259	228	236	7	F	Juv	2017	NA	NA	NA	NA	NA	NA
3209	136	136	186	190	286	288	228	237	214	215	177	177	243	255	212	220	3	F	Adult	2015	NA	NA	NA	NA	NA	NA
3211	136	136	186	190	286	288	228	237	214	215	169	177	238	259	212	220	20	F	Adult	2015	NA	NA	NA	NA	NA	NA
3212	136	136	186	190	286	288	226	228	215	215	169	169	243	263	216	220	4	F	Juv	2017	NA	NA	NA	NA	NA	NA
3213	136	136	186	190	286	288	226	228	214	220	169	169	243	263	216	220	4	F	Juv	2017	NA	NA	NA	NA	NA	NA
3214	136	136	186	190	286	288	228	228	215	215	169	177	247	251	220	228	14	F	Adult	2016	NA	NA	NA	NA	NA	NA
3215	136	136	186	190	286	288	228	228	215	215	169	177	247	251	220	220	14	F	Adult	2015	NA	NA	NA	NA	NA	NA
3216	136	136	186	190	286	288	228	228	214	215	169	169	259	270	212	228	18	F	Adult	2015	NA	NA	NA	NA	NA	NA
3217	136	136	186	190	286	286	226	228	215	215	169	169	247	251	212	220	14	F	Juv	2015	NA	NA	NA	NA	NA	NA
3218	136	136	186	190	0	0	237	237	214	214	169	169	238	238	220	220	17	F	Adult	2015	NA	NA	NA	NA	NA	NA
3219	136	136	186	190	0	0	226	228	215	218	169	177	247	247	212	212	8	F	Adult	2015	NA	NA	NA	NA	NA	NA
3220	136	136	186	190	0	0	228	228	215	218	169	169	251	251	220	224	12	F	Adult	2015	NA	NA	NA	NA	NA	NA
3221	136	136	186	190	0	0	0	0	214	214	177	177	243	255	220	220	3	F	Adult	2015	NA	NA	NA	NA	NA	NA
3222	136	136	183	186	290	290	228	228	215	218	169	177	255	259	224	228	20	F	Adult	2016	NA	NA	NA	NA	NA	NA
3223	136	136	183	186	268	293	228	237	214	218	177	177	247	251	212	220	3	F	Juv	2016	NA	NA	NA	NA	NA	NA
3224	136	136	183	186	268	293	228	228	0	0	0	0	247	251	212	220	3	F	Adult	2017	NA	NA	NA	NA	NA	NA
3225	136	136	183	186	268	290	228	237	214	218	169	177	243	259	212	220	14	F	Juv	2015	NA	NA	NA	NA	NA	NA
3226	136	136	183	186	268	290	228	237	214	218	169	169	243	243	212	212	14	F	Juv	2015	NA	NA	NA	NA	NA	NA
3227	136	136	183	186	268	290	228	228	214	218	177	177	251	259	212	220	3	F	Juv	2015	NA	NA	NA	NA	NA	NA
3228	136	136	183	186	268	268	226	235	214	214	169	177	243	251	220	224	14	F	Adult	2016	NA	NA	NA	NA	NA	NA
3229	136	136	183	186	268	268	228	228	215	218	169	169	243	263	212	228	3	F	Adult	2015	NA	NA	NA	NA	NA	NA
3230	136	136	183	186	288	290	226	226	212	215	169	169	243	243	212	232	3	F	Juv	2017	NA	NA	NA	NA	NA	NA
3231	136	136	183	186	288	290	226	226	215	215	169	169	243	243	212	232	3	F	Juv	2017	NA	NA	NA	NA	NA	NA
3232	136	136	183	186	288	290	228	237	215	218	169	169	243	243	212	220	14	F	Adult	2016	NA	NA	NA	NA	NA	NA
3233	136	136	183	186	288	290	226	228	215	215	169	177	234	243	212	232	7	F	Juv	2017	NA	NA	NA	NA	NA	NA
3234	136	136	183	186	288	290	226	228	214	214	169	177	234	243	212	232	7	F	Juv	2017	NA	NA	NA	NA	NA	NA
3235	136	136	183	186	288	290	226	228	215	218	169	169	255	263	212	220	7	F	Juv	2017	NA	NA	NA	NA	NA	NA
3237	136	136	183	186	288	290	228	228	215	215	169	169	243	247	212	220	7	F	Adult	2015	NA	NA	NA	NA	NA	NA
3238	136	136	183	186	288	290	228	228	214	218	169	177	243	259	220	224	4	F	Juv	2015	NA	NA	NA	NA	NA	NA
3239	136	136	183	186	288	290	228	228	212	215	169	169	243	247	212	220	7	F	Juv	2016	NA	NA	NA	NA	NA	NA
3241	136	136	183	186	268	288	237	237	215	218	173	177	247	255	212	220	3	F	Juv	2016	NA	NA	NA	NA	NA	NA
3242	136	136	183	186	268	288	226	237	0	0	169	169	243	243	212	212	1	F	Adult	2017	NA	NA	NA	NA	NA	NA
3243	136	136	183	186	268	288	228	237	212	214	169	177	243	255	212	216	13	F	Juv	2016	NA	NA	NA	NA	NA	NA
3244	136	136	183	186	268	288	226	228	214	214	169	169	247	247	212	224	14	F	Adult	2015	NA	NA	NA	NA	NA	NA
3245	136	136	183	186	268	288	226	228	0	0	169	177	243	247	212	224	7	F	Juv	2016	NA	NA	NA	NA	NA	NA
3246	136	136	183	186	268	288	228	228	212	215	169	169	247	263	212	228	3	F	Juv	2016	NA	NA	NA	NA	NA	NA
3247	136	136	183	186	268	288	228	228	215	215	169	169	243	259	220	224	20	F	Juv	2016	NA	NA	NA	NA	NA	NA
3248	136	136	183	186	288	288	237	237	218	218	169	177	247	247	212	220	14	F	Adult	2015	NA	NA	NA	NA	NA	NA
3249	136	136	183	186	288	288	226	237	214	215	169	169	251	255	212	224	10	F	Juv	2015	NA	NA	NA	NA	NA	NA
3250	136	136	183	186	288	288	228	237	212	215	169	169	243	255	212	232	1	F	Juv	2016	NA	NA	NA	NA	NA	NA
3251	136	136	183	186	288	288	228	237	215	215	169	169	243	255	212	232	1	F	Adult	2015	NA	NA	NA	NA	NA	NA
3252	136	136	183	186	288	288	228	237	214	214	169	177	247	251	212	212	3	F	Juv	2015	NA	NA	NA	NA	NA	NA
3253	136	136	183	186	288	288	228	237	214	214	169	177	238	255	220	220	13	F	Adult	2015	NA	NA	NA	NA	NA	NA
3255	136	136	183	186	288	288	228	237	0	0	177	177	243	255	220	224	20	F	Juv	2017	NA	NA	NA	NA	NA	NA
3256	136	136	183	186	288	288	228	237	218	218	169	177	247	247	212	220	14	F	Juv	2017	NA	NA	NA	NA	NA	NA
3257	136	136	183	186	288	288	226	228	214	218	169	169	243	263	224	224	4	F	Juv	2017	NA	NA	NA	NA	NA	NA
3258	136	136	183	186	288	288	228	228	215	220	169	177	243	247	212	224	13	F	Juv	2016	NA	NA	NA	NA	NA	NA
3259	136	136	183	186	288	288	228	228	215	215	169	169	243	243	212	232	1	F	Juv	2015	NA	NA	NA	NA	NA	NA
3260	136	136	183	186	288	288	228	228	0	0	169	177	243	259	220	224	17	F	Juv	2016	NA	NA	NA	NA	NA	NA
3261	136	136	183	186	286	290	226	228	215	226	169	177	251	255	212	224	15	F	Juv	2016	NA	NA	NA	NA	NA	NA
3263	136	136	183	186	286	290	228	228	215	218	169	169	255	255	220	224	7	F	Juv	2015	NA	NA	NA	NA	NA	NA
3264	136	136	183	186	286	290	228	228	215	215	169	169	255	255	220	224	7	F	Juv	2016	NA	NA	NA	NA	NA	NA
3266	136	136	183	186	268	286	226	228	215	218	169	169	243	255	212	220	7	F	Adult	2015	NA	NA	NA	NA	NA	NA
3267	136	136	183	186	268	286	226	228	214	218	169	177	238	247	220	220	13	F	Adult	2015	NA	NA	NA	NA	NA	NA
3268	136	136	183	186	268	286	226	228	214	218	169	169	243	247	212	220	14	F	Juv	2015	NA	NA	NA	NA	NA	NA
3269	136	136	183	186	268	286	226	228	214	228	169	169	243	247	212	220	14	F	Adult	2016	NA	NA	NA	NA	NA	NA
3271	136	136	183	186	268	286	228	228	218	218	169	169	243	247	220	220	14	F	Adult	2016	NA	NA	NA	NA	NA	NA
3273	136	136	183	186	286	288	226	226	214	218	169	169	247	247	212	224	14	F	Juv	2016	NA	NA	NA	NA	NA	NA
3276	136	136	183	186	286	288	226	228	214	218	169	169	247	247	212	224	14	F	Juv	2016	NA	NA	NA	NA	NA	NA
3277	136	136	183	186	286	288	226	228	214	214	177	177	238	243	212	220	17	F	Juv	2016	NA	NA	NA	NA	NA	NA
3278	136	136	183	186	286	288	226	228	214	214	169	169	243	247	212	212	14	F	Adult	2016	NA	NA	NA	NA	NA	NA
3279	136	136	183	186	286	288	228	228	214	215	169	169	247	247	220	224	18	F	Adult	2015	NA	NA	NA	NA	NA	NA
3280	136	136	183	186	286	286	226	228	214	220	169	169	238	247	220	220	13	F	Adult	2015	NA	NA	NA	NA	NA	NA
3281	136	136	183	186	286	286	226	228	0	0	169	177	251	255	212	224	15	F	Juv	2016	NA	NA	NA	NA	NA	NA
3282	136	136	183	186	0	0	226	228	218	220	169	177	247	247	220	220	13	F	Adult	2015	NA	NA	NA	NA	NA	NA
3283	136	136	183	186	0	0	228	228	214	214	169	177	247	255	212	220	7	F	Adult	2015	NA	NA	NA	NA	NA	NA
3284	136	136	183	186	0	0	228	228	218	218	169	169	243	247	220	228	14	F	Adult	2015	NA	NA	NA	NA	NA	NA
3285	136	136	186	188	284	290	235	235	215	215	169	169	251	251	220	220	12	F	Adult	2016	NA	NA	NA	NA	NA	NA
3286	136	136	186	188	284	290	228	229	218	218	169	169	255	255	212	220	12	F	Adult	2015	NA	NA	NA	NA	NA	NA
3287	136	136	186	188	284	290	228	235	215	218	169	169	238	251	220	224	12	F	Juv	2017	NA	NA	NA	NA	NA	NA
3289	136	136	186	188	284	290	228	235	0	0	169	169	238	251	220	220	12	F	Juv	2017	NA	NA	NA	NA	NA	NA
3290	136	136	186	188	290	290	224	229	218	218	169	169	238	238	220	228	12	F	Adult	2015	NA	NA	NA	NA	NA	NA
3291	136	136	186	188	262	268	0	0	0	0	169	169	247	247	220	224	16	F	Juv	2016	NA	NA	NA	NA	NA	NA
3292	136	136	186	188	269	288	228	228	0	0	169	169	247	251	212	212	16	F	Juv	2017	NA	NA	NA	NA	NA	NA
3293	136	136	186	188	268	288	229	229	211	215	169	169	247	247	220	224	16	F	Adult	2015	NA	NA	NA	NA	NA	NA
3294	136	136	186	188	268	288	228	229	0	0	169	169	251	259	212	220	16	F	Adult	2016	NA	NA	NA	NA	NA	NA
3295	136	136	186	188	288	288	226	228	215	218	169	177	243	259	212	224	17	F	Juv	2015	NA	NA	NA	NA	NA	NA
3296	136	136	186	188	268	286	228	229	0	0	169	169	238	251	220	220	16	F	Juv	2016	NA	NA	NA	NA	NA	NA
3297	136	136	186	188	286	288	229	229	211	215	169	169	251	259	220	228	16	F	Juv	2016	NA	NA	NA	NA	NA	NA
3298	136	136	186	188	286	288	228	229	215	224	169	169	255	255	224	228	18	F	Juv	2016	NA	NA	NA	NA	NA	NA
3299	136	136	186	188	286	288	228	229	211	215	169	177	238	259	212	220	16	F	Juv	2015	NA	NA	NA	NA	NA	NA
3300	136	136	186	188	286	288	228	228	215	215	169	169	251	251	220	224	16	F	Juv	2015	NA	NA	NA	NA	NA	NA
3301	136	136	186	188	286	288	228	228	215	215	169	169	247	251	212	224	16	F	Juv	2015	NA	NA	NA	NA	NA	NA
3302	136	136	186	188	286	286	228	229	215	215	169	169	251	259	208	220	16	F	Adult	2015	NA	NA	NA	NA	NA	NA
3303	136	136	186	188	0	0	228	229	215	218	169	169	238	251	212	220	16	F	Adult	2015	NA	NA	NA	NA	NA	NA
3304	136	136	186	188	0	0	228	229	218	218	169	169	247	251	220	224	16	F	Adult	2015	NA	NA	NA	NA	NA	NA
3305	136	136	177	186	265	265	228	229	0	0	177	177	255	255	216	216	9	F	Adult	2017	NA	NA	NA	NA	NA	NA
3307	136	136	177	186	284	284	229	229	215	218	169	169	238	251	220	236	12	F	Adult	2016	NA	NA	NA	NA	NA	NA
3308	136	136	177	186	284	284	226	229	218	218	169	181	238	238	212	216	12	F	Adult	2015	NA	NA	NA	NA	NA	NA
3309	136	136	177	186	284	284	226	229	0	0	169	169	238	238	212	216	12	F	Juv	2017	NA	NA	NA	NA	NA	NA
3310	136	136	177	186	284	284	226	229	0	0	0	0	255	255	216	220	12	F	Adult	2017	NA	NA	NA	NA	NA	NA
3311	136	136	177	186	284	290	224	235	218	218	169	169	238	255	216	220	12	F	Adult	2016	NA	NA	NA	NA	NA	NA
3312	136	136	177	186	284	290	228	229	215	215	169	169	238	238	212	220	12	F	Adult	2016	NA	NA	NA	NA	NA	NA
3313	136	136	177	186	290	290	226	226	214	220	169	173	247	251	220	220	10	F	Juv	2016	NA	NA	NA	NA	NA	NA
3314	136	136	177	186	290	290	228	229	218	218	181	181	238	255	212	228	2	F	Juv	2015	NA	NA	NA	NA	NA	NA
3315	136	136	177	186	290	290	228	229	218	218	169	177	251	263	212	220	12	F	Adult	2015	NA	NA	NA	NA	NA	NA
3316	136	136	177	186	290	290	226	228	215	218	169	177	255	255	212	228	1	F	Juv	2016	NA	NA	NA	NA	NA	NA
3317	136	136	177	186	290	290	226	228	218	218	169	181	238	238	212	220	2	F	Adult	2016	NA	NA	NA	NA	NA	NA
3318	136	136	177	186	268	284	226	229	218	218	177	177	243	251	216	220	12	F	Juv	2017	NA	NA	NA	NA	NA	NA
3319	136	136	177	186	268	284	226	229	218	218	169	177	243	251	216	220	12	F	Adult	2016	NA	NA	NA	NA	NA	NA
3320	136	136	177	186	268	284	226	229	218	218	169	169	243	251	212	220	12	F	Juv	2017	NA	NA	NA	NA	NA	NA
3321	136	136	177	186	268	284	228	235	215	218	169	177	238	251	220	220	12	F	Juv	2017	NA	NA	NA	NA	NA	NA
3322	136	136	177	186	268	290	233	233	0	0	177	177	238	251	216	220	12	F	Juv	2016	NA	NA	NA	NA	NA	NA
3324	136	136	177	186	268	290	229	229	218	218	169	181	238	255	212	228	2	F	Adult	2015	NA	NA	NA	NA	NA	NA
3325	136	136	177	186	268	290	229	229	215	218	169	169	255	255	212	212	11	F	Adult	2015	NA	NA	NA	NA	NA	NA
3326	136	136	177	186	268	290	235	235	218	220	177	177	238	251	220	236	12	F	Juv	2017	NA	NA	NA	NA	NA	NA
3328	136	136	177	186	268	290	235	235	218	218	177	177	238	251	220	220	12	F	Adult	2015	NA	NA	NA	NA	NA	NA
3329	136	136	177	186	268	290	235	235	218	220	177	177	238	251	220	220	12	F	Juv	2016	NA	NA	NA	NA	NA	NA
3330	136	136	177	186	268	290	226	229	218	218	169	181	238	255	212	212	2	F	Adult	2015	NA	NA	NA	NA	NA	NA
3331	136	136	177	186	268	290	226	226	215	215	169	177	243	243	212	220	7	F	Juv	2015	NA	NA	NA	NA	NA	NA
3332	136	136	177	186	268	290	224	228	215	215	169	177	238	251	212	220	3	F	Adult	2015	NA	NA	NA	NA	NA	NA
3333	136	136	177	186	268	290	228	229	218	218	169	169	251	255	212	212	11	F	Juv	2017	NA	NA	NA	NA	NA	NA
3334	136	136	177	186	268	290	228	229	218	218	169	169	255	259	224	228	9	F	Juv	2016	NA	NA	NA	NA	NA	NA
3336	136	136	177	186	268	290	228	229	0	0	169	169	255	255	228	228	9	F	Adult	2017	NA	NA	NA	NA	NA	NA
3337	136	136	177	186	268	290	228	235	215	218	169	181	251	263	212	220	12	F	Juv	2017	NA	NA	NA	NA	NA	NA
3338	136	136	177	186	268	290	228	235	218	218	169	177	238	251	212	220	12	F	Juv	2015	NA	NA	NA	NA	NA	NA
3339	136	136	177	186	268	290	226	228	218	218	169	181	238	255	212	232	2	F	Juv	2016	NA	NA	NA	NA	NA	NA
3340	136	136	177	186	268	290	226	228	218	218	169	181	255	255	212	228	11	F	Juv	2015	NA	NA	NA	NA	NA	NA
3341	136	136	177	186	268	290	226	228	218	218	169	169	247	255	212	228	20	F	Adult	2015	NA	NA	NA	NA	NA	NA
3343	136	136	177	186	268	290	228	228	215	218	165	181	251	255	212	228	2	F	Juv	2017	NA	NA	NA	NA	NA	NA
3344	136	136	177	186	268	290	228	228	218	218	177	181	255	255	220	220	2	F	Adult	2015	NA	NA	NA	NA	NA	NA
3345	136	136	177	186	268	290	228	228	218	218	177	177	238	255	220	220	9	F	Adult	2015	NA	NA	NA	NA	NA	NA
3346	136	136	177	186	268	290	228	228	218	218	177	177	255	255	212	220	11	F	Juv	2017	NA	NA	NA	NA	NA	NA
3347	136	136	177	186	268	290	228	228	218	218	165	177	255	255	212	228	2	F	Juv	2017	NA	NA	NA	NA	NA	NA
3348	136	136	177	186	268	290	228	228	215	218	169	181	243	251	216	228	12	F	Juv	2015	NA	NA	NA	NA	NA	NA
3349	136	136	177	186	268	268	229	229	0	0	169	169	238	255	212	212	9	F	Adult	2017	NA	NA	NA	NA	NA	NA
3350	136	136	177	186	268	268	226	241	218	218	169	177	238	255	212	228	2	F	Juv	2017	NA	NA	NA	NA	NA	NA
3351	136	136	177	186	268	268	226	229	215	228	177	177	251	255	212	220	12	F	Juv	2016	NA	NA	NA	NA	NA	NA
3353	136	136	177	186	268	268	228	229	212	212	165	181	238	255	212	216	2	F	Adult	2016	NA	NA	NA	NA	NA	NA
3354	136	136	177	186	268	268	228	229	218	228	181	181	238	238	220	228	2	F	Adult	2016	NA	NA	NA	NA	NA	NA
3355	136	136	177	186	268	268	228	229	218	228	169	181	238	238	212	220	2	F	Juv	2016	NA	NA	NA	NA	NA	NA
3356	136	136	177	186	268	268	228	229	218	220	177	181	238	255	220	220	11	F	Adult	2016	NA	NA	NA	NA	NA	NA
3357	136	136	177	186	268	268	228	229	215	218	177	177	243	255	212	228	12	F	Juv	2017	NA	NA	NA	NA	NA	NA
3358	136	136	177	186	268	268	228	229	215	218	169	181	238	255	216	220	2	F	Juv	2015	NA	NA	NA	NA	NA	NA
3360	136	136	177	186	268	268	228	229	215	218	169	169	238	238	212	228	2	F	Juv	2016	NA	NA	NA	NA	NA	NA
3361	136	136	177	186	268	268	228	229	218	218	177	181	238	255	220	220	11	F	Adult	2015	NA	NA	NA	NA	NA	NA
3363	136	136	177	186	268	268	228	229	218	218	169	181	255	255	212	220	9	F	Adult	2016	NA	NA	NA	NA	NA	NA
3365	136	136	177	186	268	268	228	229	218	218	169	169	238	238	212	212	11	F	Adult	2015	NA	NA	NA	NA	NA	NA
3367	136	136	177	186	268	268	228	229	218	218	165	177	238	255	212	228	2	F	Juv	2017	NA	NA	NA	NA	NA	NA
3368	136	136	177	186	268	268	228	229	0	0	177	181	255	255	212	220	2	F	Adult	2017	NA	NA	NA	NA	NA	NA
3369	136	136	177	186	268	268	228	229	218	218	169	177	238	255	212	228	2	F	Juv	2016	NA	NA	NA	NA	NA	NA
3370	136	136	177	186	268	268	228	229	215	218	169	169	238	238	212	212	2	F	Adult	2017	NA	NA	NA	NA	NA	NA
3371	136	136	177	186	268	268	228	229	218	218	169	169	238	238	212	220	11	F	Adult	2015	NA	NA	NA	NA	NA	NA
3372	136	136	177	186	268	268	228	229	218	218	177	181	255	255	216	220	9	F	Adult	2015	NA	NA	NA	NA	NA	NA
3373	136	136	177	186	268	268	226	228	218	222	177	177	255	255	212	220	11	F	Adult	2016	NA	NA	NA	NA	NA	NA
3375	136	136	177	186	268	268	226	228	218	218	169	169	251	255	228	228	11	F	Adult	2016	NA	NA	NA	NA	NA	NA
3377	136	136	177	186	268	268	226	228	0	0	169	177	238	255	220	228	11	F	Adult	2017	NA	NA	NA	NA	NA	NA
3378	136	136	177	186	268	268	226	228	0	0	169	169	238	255	212	220	2	F	Adult	2017	NA	NA	NA	NA	NA	NA
3379	136	136	177	186	268	268	226	228	218	218	177	181	238	255	212	228	11	F	Adult	2015	NA	NA	NA	NA	NA	NA
3380	136	136	177	186	268	268	226	228	0	0	0	0	255	255	220	228	2	F	Adult	2017	NA	NA	NA	NA	NA	NA
3381	136	136	177	186	268	268	228	228	228	228	169	169	238	238	220	228	9	F	Juv	2017	NA	NA	NA	NA	NA	NA
3383	136	136	177	186	268	268	228	228	215	218	177	181	255	255	212	228	2	F	Juv	2016	NA	NA	NA	NA	NA	NA
3384	136	136	177	186	268	268	228	228	215	218	169	169	238	259	212	220	1	F	Adult	2015	NA	NA	NA	NA	NA	NA
3385	136	136	177	186	268	268	228	228	215	218	169	169	238	255	212	220	2	F	Adult	2017	NA	NA	NA	NA	NA	NA
3386	136	136	177	186	268	268	228	228	215	218	169	169	243	255	212	220	2	F	Adult	2015	NA	NA	NA	NA	NA	NA
3387	136	136	177	186	268	268	228	228	218	218	181	181	238	251	228	228	9	F	Juv	2017	NA	NA	NA	NA	NA	NA
3389	136	136	177	186	268	268	228	228	218	218	177	177	255	255	212	220	9	F	Juv	2016	NA	NA	NA	NA	NA	NA
3390	136	136	177	186	268	268	228	228	218	218	169	181	238	251	220	228	2	F	Juv	2016	NA	NA	NA	NA	NA	NA
3391	136	136	177	186	268	268	228	228	218	218	169	181	238	238	212	212	11	F	Juv	2017	NA	NA	NA	NA	NA	NA
3392	136	136	177	186	268	268	228	228	218	218	169	181	238	255	212	212	2	F	Juv	2016	NA	NA	NA	NA	NA	NA
3393	136	136	177	186	268	268	228	228	218	218	169	181	238	255	212	228	2	F	Adult	2015	NA	NA	NA	NA	NA	NA
3394	136	136	177	186	268	268	228	228	218	218	169	177	238	238	212	220	9	F	Juv	2016	NA	NA	NA	NA	NA	NA
3396	136	136	177	186	268	268	228	228	218	218	169	169	238	238	220	228	9	F	Juv	2017	NA	NA	NA	NA	NA	NA
3397	136	136	177	186	268	268	228	228	218	218	169	169	238	255	212	212	2	F	Adult	2016	NA	NA	NA	NA	NA	NA
3398	136	136	177	186	268	268	228	228	218	218	169	169	255	255	220	228	2	F	Adult	2015	NA	NA	NA	NA	NA	NA
3399	136	136	177	186	268	268	228	228	218	218	165	181	255	255	220	228	2	F	Juv	2015	NA	NA	NA	NA	NA	NA
